"hat";"mean";"se_mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"n_eff";"Rhat"
"y_hat[3281]";0.25;0;0.06;0.14;0.22;0.25;0.29;0.36;2089.51;1
"y_hat[3282]";0.41;0;0.06;0.29;0.36;0.41;0.45;0.53;1696.8;1
"y_hat[3283]";-1.24;0;0.09;-1.43;-1.3;-1.24;-1.18;-1.06;2706.56;1
"y_hat[3284]";-0.82;0;0.09;-0.99;-0.88;-0.82;-0.76;-0.65;969.74;1
"y_hat[3285]";0.29;0;0.06;0.18;0.26;0.29;0.33;0.4;1833.53;1
"y_hat[3286]";0.3;0;0.06;0.19;0.26;0.3;0.34;0.41;1806.43;1
"y_hat[3287]";0.3;0;0.06;0.19;0.26;0.3;0.34;0.41;1806.43;1
"y_hat[3288]";0.09;0;0.06;-0.03;0.05;0.09;0.12;0.19;2278.57;1
"y_hat[3289]";-1.68;0;0.14;-1.96;-1.77;-1.68;-1.58;-1.39;1920.4;1
"y_hat[3290]";-1.06;0;0.09;-1.23;-1.12;-1.06;-1;-0.89;1223.48;1
"y_hat[3291]";-1.28;0;0.1;-1.47;-1.34;-1.28;-1.21;-1.09;2784.17;1
"y_hat[3292]";-1.65;0;0.14;-1.93;-1.74;-1.65;-1.56;-1.37;1995.93;1
"y_hat[3293]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.55;1337.48;1
"y_hat[3294]";0.23;0;0.06;0.12;0.19;0.23;0.27;0.34;2138.95;1
"y_hat[3295]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1352.33;1
"y_hat[3296]";0.42;0;0.06;0.31;0.38;0.42;0.46;0.54;1359.75;1
"y_hat[3297]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1201.91;1
"y_hat[3298]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.51;1455.62;1
"y_hat[3299]";-1.43;0;0.11;-1.64;-1.5;-1.42;-1.35;-1.21;2731.38;1
"y_hat[3300]";0.21;0;0.06;0.1;0.17;0.21;0.25;0.32;2184.91;1
"y_hat[3301]";-1.76;0;0.16;-2.08;-1.87;-1.76;-1.66;-1.44;1673.75;1
"y_hat[3302]";-1.64;0;0.14;-1.92;-1.73;-1.64;-1.55;-1.37;2020.13;1
"y_hat[3303]";0.43;0;0.06;0.31;0.38;0.43;0.47;0.54;1352.6;1
"y_hat[3304]";0.37;0;0.06;0.26;0.33;0.37;0.41;0.49;1528.04;1
"y_hat[3305]";-1.27;0;0.1;-1.47;-1.34;-1.27;-1.21;-1.08;2774.56;1
"y_hat[3306]";-0.05;0;0.07;-0.2;-0.1;-0.05;0;0.09;1696.95;1
"y_hat[3307]";-0.38;0;0.08;-0.54;-0.44;-0.38;-0.33;-0.22;1006.78;1
"y_hat[3308]";0.38;0;0.06;0.26;0.34;0.38;0.42;0.49;1520.16;1
"y_hat[3309]";0.09;0;0.06;-0.03;0.05;0.09;0.13;0.2;2279.61;1
"y_hat[3310]";-1.7;0;0.15;-1.99;-1.79;-1.7;-1.6;-1.41;1855.44;1
"y_hat[3311]";-1.63;0;0.13;-1.9;-1.71;-1.62;-1.54;-1.36;2077.84;1
"y_hat[3312]";0.47;0;0.06;0.35;0.42;0.47;0.51;0.58;1238.51;1
"y_hat[3313]";0.27;0;0.06;0.15;0.23;0.27;0.32;0.4;2027.38;1
"y_hat[3314]";0.35;0;0.06;0.23;0.31;0.35;0.39;0.48;1875.31;1
"y_hat[3315]";0.45;0;0.06;0.33;0.4;0.45;0.49;0.56;1291.16;1
"y_hat[3316]";0.44;0;0.06;0.33;0.4;0.44;0.48;0.56;1299.99;1
"y_hat[3317]";-1.72;0;0.15;-2.02;-1.82;-1.72;-1.62;-1.42;1789.88;1
"y_hat[3318]";-1.87;0;0.19;-2.24;-1.99;-1.86;-1.75;-1.5;1398.36;1
"y_hat[3319]";-2.11;0.01;0.26;-2.64;-2.28;-2.09;-1.93;-1.6;1068.98;1
"y_hat[3320]";-0.37;0;0.08;-0.53;-0.43;-0.37;-0.32;-0.21;1014.19;1
"y_hat[3321]";0.3;0;0.06;0.18;0.26;0.3;0.33;0.41;1826.45;1
"y_hat[3322]";-1.28;0;0.1;-1.47;-1.34;-1.27;-1.21;-1.08;2777.63;1
"y_hat[3323]";-1.82;0;0.18;-2.17;-1.94;-1.82;-1.71;-1.48;1487.29;1
"y_hat[3324]";0.46;0;0.06;0.35;0.42;0.46;0.5;0.58;1255.85;1
"y_hat[3325]";0.16;0;0.06;0.04;0.12;0.16;0.2;0.27;2260.51;1
"y_hat[3326]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1209.23;1
"y_hat[3327]";0.24;0;0.06;0.12;0.2;0.24;0.27;0.35;2130.94;1
"y_hat[3328]";0.36;0;0.06;0.25;0.32;0.36;0.4;0.47;1584.17;1
"y_hat[3329]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1288.14;1
"y_hat[3330]";0.4;0;0.06;0.29;0.36;0.4;0.44;0.52;1425.04;1
"y_hat[3331]";-1.64;0;0.14;-1.91;-1.73;-1.64;-1.55;-1.37;2041.47;1
"y_hat[3332]";-1.22;0;0.09;-1.41;-1.28;-1.22;-1.16;-1.04;2298.24;1
"y_hat[3333]";-0.28;0;0.08;-0.43;-0.33;-0.28;-0.23;-0.13;1089.8;1
"y_hat[3334]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1319.53;1
"y_hat[3335]";0.41;0;0.06;0.3;0.37;0.41;0.46;0.53;1385.82;1
"y_hat[3336]";-1.1;0;0.09;-1.27;-1.16;-1.1;-1.04;-0.92;1298.25;1
"y_hat[3337]";-1.03;0;0.09;-1.21;-1.09;-1.03;-0.97;-0.86;1180.61;1
"y_hat[3338]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.55;1327.09;1
"y_hat[3339]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.55;1327.09;1
"y_hat[3340]";0.18;0;0.06;0.06;0.14;0.18;0.21;0.28;2240.81;1
"y_hat[3341]";-0.79;0;0.09;-0.96;-0.85;-0.79;-0.73;-0.62;955.43;1
"y_hat[3342]";-0.19;0;0.08;-0.34;-0.25;-0.19;-0.14;-0.04;1526.33;1
"y_hat[3343]";-0.1;0;0.08;-0.24;-0.15;-0.1;-0.05;0.05;1632.91;1
"y_hat[3344]";0.4;0;0.06;0.29;0.36;0.4;0.44;0.51;1443.94;1
"y_hat[3345]";0.19;0;0.06;0.08;0.16;0.2;0.23;0.3;2212.64;1
"y_hat[3346]";-0.57;0;0.08;-0.73;-0.63;-0.57;-0.51;-0.41;932.71;1
"y_hat[3347]";-0.44;0;0.08;-0.6;-0.49;-0.44;-0.38;-0.27;977.03;1
"y_hat[3348]";0.37;0;0.06;0.26;0.33;0.37;0.41;0.48;1550.25;1
"y_hat[3349]";-1.56;0;0.12;-1.82;-1.65;-1.56;-1.48;-1.31;2292.28;1
"y_hat[3350]";-0.13;0;0.08;-0.27;-0.18;-0.13;-0.08;0.02;1597.12;1
"y_hat[3351]";-0.71;0;0.09;-0.88;-0.77;-0.71;-0.65;-0.54;932.17;1
"y_hat[3352]";0.36;0;0.06;0.25;0.33;0.36;0.4;0.48;1563.21;1
"y_hat[3353]";0.07;0;0.07;-0.07;0.02;0.07;0.12;0.21;1888.05;1
"y_hat[3354]";-0.23;0;0.08;-0.38;-0.28;-0.23;-0.18;-0.08;1490.7;1
"y_hat[3355]";-1.42;0;0.11;-1.63;-1.49;-1.41;-1.34;-1.2;2948.9;1
"y_hat[3356]";-0.18;0;0.08;-0.33;-0.24;-0.18;-0.13;-0.03;1535.69;1
"y_hat[3357]";-2.12;0.01;0.27;-2.66;-2.29;-2.11;-1.94;-1.6;1057.34;1
"y_hat[3358]";-1.95;0.01;0.21;-2.37;-2.09;-1.94;-1.81;-1.54;1258.42;1
"y_hat[3359]";-2.24;0.01;0.33;-2.9;-2.46;-2.23;-2.03;-1.64;956.39;1
"y_hat[3360]";-1.13;0;0.09;-1.31;-1.19;-1.13;-1.07;-0.95;1369.87;1
"y_hat[3361]";0.44;0;0.06;0.33;0.4;0.44;0.49;0.57;1534.48;1
"y_hat[3362]";-1.7;0;0.15;-1.99;-1.8;-1.7;-1.6;-1.41;1844.73;1
"y_hat[3363]";-0.83;0;0.09;-1;-0.89;-0.84;-0.78;-0.67;976.88;1
"y_hat[3364]";-0.88;0;0.09;-1.05;-0.94;-0.88;-0.82;-0.71;1005.09;1
"y_hat[3365]";-1.49;0;0.11;-1.71;-1.56;-1.48;-1.41;-1.26;2563.41;1
"y_hat[3366]";0.34;0;0.06;0.23;0.3;0.34;0.38;0.45;1655.21;1
"y_hat[3367]";0.3;0;0.06;0.18;0.26;0.3;0.34;0.41;1821.47;1
"y_hat[3368]";-1.16;0;0.09;-1.34;-1.22;-1.16;-1.1;-0.98;1439.88;1
"y_hat[3369]";0.41;0;0.06;0.3;0.37;0.41;0.45;0.52;1403.04;1
"y_hat[3370]";-2.07;0.01;0.25;-2.58;-2.23;-2.06;-1.9;-1.58;1105.85;1
"y_hat[3371]";-2.07;0.01;0.25;-2.58;-2.23;-2.06;-1.9;-1.58;1105.85;1
"y_hat[3372]";0.38;0;0.06;0.27;0.35;0.39;0.43;0.5;1488.97;1
"y_hat[3373]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1205.14;1
"y_hat[3374]";-1.23;0;0.09;-1.41;-1.29;-1.23;-1.16;-1.04;2311.58;1
"y_hat[3375]";0.46;0;0.06;0.35;0.42;0.46;0.5;0.58;1253.1;1
"y_hat[3376]";0.35;0;0.06;0.23;0.31;0.35;0.39;0.46;1632.69;1
"y_hat[3377]";-1.05;0;0.09;-1.22;-1.11;-1.05;-0.99;-0.88;1208.24;1
"y_hat[3378]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1207.83;1
"y_hat[3379]";0.19;0;0.06;0.07;0.15;0.19;0.23;0.3;2224.32;1
"y_hat[3380]";-0.93;0;0.09;-1.1;-0.98;-0.93;-0.87;-0.76;1045.71;1
"y_hat[3381]";-0.34;0;0.08;-0.49;-0.39;-0.33;-0.28;-0.18;1040.71;1
"y_hat[3382]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.51;1461.54;1
"y_hat[3383]";0.19;0;0.06;0.08;0.15;0.19;0.23;0.3;2223.28;1
"y_hat[3384]";-0.93;0;0.09;-1.1;-0.99;-0.93;-0.87;-0.76;1046.58;1
"y_hat[3385]";-0.81;0;0.09;-0.97;-0.87;-0.81;-0.75;-0.64;962.55;1
"y_hat[3386]";0.47;0;0.06;0.35;0.42;0.47;0.51;0.58;1237.72;1
"y_hat[3387]";0.4;0;0.06;0.29;0.36;0.4;0.44;0.52;1420.67;1
"y_hat[3388]";0.47;0;0.06;0.35;0.43;0.47;0.51;0.59;1375.07;1
"y_hat[3389]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1200.55;1
"y_hat[3390]";-2.08;0.01;0.25;-2.59;-2.24;-2.07;-1.91;-1.59;1099.04;1
"y_hat[3391]";-1.94;0.01;0.21;-2.35;-2.07;-1.93;-1.8;-1.53;1274.15;1
"y_hat[3392]";0.46;0;0.06;0.35;0.42;0.46;0.5;0.58;1250.32;1
"y_hat[3393]";-1.32;0;0.1;-1.52;-1.38;-1.31;-1.25;-1.12;2824.02;1
"y_hat[3394]";-0.13;0;0.08;-0.27;-0.18;-0.13;-0.07;0.02;1597.81;1
"y_hat[3395]";0.42;0;0.06;0.31;0.38;0.42;0.46;0.54;1354.56;1
"y_hat[3396]";-1.59;0;0.13;-1.85;-1.68;-1.59;-1.51;-1.34;2186.86;1
"y_hat[3397]";-1.53;0;0.12;-1.76;-1.6;-1.52;-1.45;-1.28;2432.25;1
"y_hat[3398]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1325.04;1
"y_hat[3399]";0.46;0;0.06;0.35;0.42;0.46;0.5;0.58;1412.6;1
"y_hat[3400]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1217.5;1
"y_hat[3401]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1200.06;1
"y_hat[3402]";0.19;0;0.07;0.06;0.15;0.19;0.24;0.33;2037.67;1
"y_hat[3403]";0.18;0;0.06;0.07;0.14;0.18;0.22;0.29;2233.99;1
"y_hat[3404]";0.19;0;0.07;0.06;0.15;0.19;0.24;0.32;2035.42;1
"y_hat[3405]";-1.17;0;0.09;-1.35;-1.23;-1.17;-1.11;-1;1477.34;1
"y_hat[3406]";0.42;0;0.06;0.3;0.38;0.42;0.46;0.54;1649.54;1
"y_hat[3407]";-1.31;0;0.1;-1.5;-1.37;-1.3;-1.24;-1.11;2816;1
"y_hat[3408]";0.4;0;0.06;0.29;0.36;0.4;0.44;0.51;1443;1
"y_hat[3409]";0.4;0;0.06;0.29;0.36;0.4;0.44;0.52;1424.84;1
"y_hat[3410]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1214.25;1
"y_hat[3411]";0.38;0;0.06;0.27;0.34;0.38;0.42;0.49;1514.59;1
"y_hat[3412]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1240.75;1
"y_hat[3413]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.51;1460.96;1
"y_hat[3414]";-1.46;0;0.11;-1.68;-1.54;-1.46;-1.39;-1.24;2637.8;1
"y_hat[3415]";0.42;0;0.06;0.31;0.38;0.42;0.46;0.54;1360.93;1
"y_hat[3416]";0.28;0;0.06;0.17;0.24;0.28;0.32;0.39;1925.34;1
"y_hat[3417]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1346.73;1
"y_hat[3418]";0.04;0;0.07;-0.1;-0.01;0.04;0.09;0.18;1837.52;1
"y_hat[3419]";-0.29;0;0.08;-0.44;-0.35;-0.29;-0.24;-0.14;1079.81;1
"y_hat[3420]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.55;1336.24;1
"y_hat[3421]";-1.5;0;0.12;-1.73;-1.58;-1.5;-1.42;-1.26;2520.88;1
"y_hat[3422]";-2.3;0.01;0.36;-3.03;-2.53;-2.28;-2.06;-1.65;917.2;1
"y_hat[3423]";0.48;0;0.06;0.36;0.43;0.47;0.52;0.6;1216.73;1
"y_hat[3424]";-1.3;0;0.1;-1.49;-1.36;-1.3;-1.23;-1.1;2806.27;1
"y_hat[3425]";-0.81;0;0.09;-0.98;-0.87;-0.81;-0.75;-0.64;964.48;1
"y_hat[3426]";-1.79;0;0.17;-2.12;-1.9;-1.79;-1.68;-1.46;1558.4;1
"y_hat[3427]";0.13;0;0.06;0.02;0.09;0.13;0.17;0.24;2279.25;1
"y_hat[3428]";-1.83;0;0.18;-2.18;-1.95;-1.82;-1.71;-1.48;1476.06;1
"y_hat[3429]";-0.85;0;0.09;-1.01;-0.9;-0.85;-0.79;-0.68;983.15;1
"y_hat[3430]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1203.64;1
"y_hat[3431]";0.47;0;0.06;0.35;0.42;0.47;0.51;0.58;1238.07;1
"y_hat[3432]";-1.45;0;0.11;-1.66;-1.52;-1.44;-1.37;-1.23;2683.49;1
"y_hat[3433]";-1.62;0;0.13;-1.89;-1.71;-1.62;-1.53;-1.36;2084.79;1
"y_hat[3434]";0.45;0;0.06;0.33;0.4;0.45;0.49;0.56;1291.05;1
"y_hat[3435]";-1.23;0;0.09;-1.41;-1.29;-1.23;-1.16;-1.04;2308.91;1
"y_hat[3436]";0.38;0;0.06;0.26;0.34;0.38;0.42;0.49;1516.31;1
"y_hat[3437]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1200.5;1
"y_hat[3438]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1217.04;1
"y_hat[3439]";-0.69;0;0.09;-0.85;-0.75;-0.69;-0.63;-0.52;929.08;1
"y_hat[3440]";-0.45;0;0.08;-0.61;-0.51;-0.45;-0.39;-0.29;970.3;1
"y_hat[3441]";-0.05;0;0.07;-0.19;-0.1;-0.04;0.01;0.1;1707.54;1
"y_hat[3442]";-1.4;0;0.11;-1.61;-1.47;-1.4;-1.33;-1.19;2983.49;1
"y_hat[3443]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1210.09;1
"y_hat[3444]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1241.79;1
"y_hat[3445]";-2.3;0.01;0.36;-3.03;-2.54;-2.28;-2.06;-1.65;915.72;1
"y_hat[3446]";-1.69;0;0.15;-1.98;-1.79;-1.69;-1.59;-1.4;1875.56;1
"y_hat[3447]";-1.64;0;0.14;-1.91;-1.73;-1.64;-1.55;-1.37;2035.52;1
"y_hat[3448]";-1.21;0;0.09;-1.4;-1.27;-1.21;-1.15;-1.03;2264.85;1
"y_hat[3449]";-0.08;0;0.06;-0.2;-0.12;-0.08;-0.04;0.03;2038.34;1
"y_hat[3450]";-1.38;0;0.1;-1.59;-1.45;-1.38;-1.31;-1.17;3036.47;1
"y_hat[3451]";-1.93;0.01;0.2;-2.33;-2.06;-1.92;-1.79;-1.53;1291.25;1
"y_hat[3452]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1231.06;1
"y_hat[3453]";0.42;0;0.06;0.31;0.38;0.42;0.46;0.53;1373.83;1
"y_hat[3454]";-0.99;0;0.09;-1.16;-1.05;-0.99;-0.93;-0.82;1119.59;1
"y_hat[3455]";-0.65;0;0.09;-0.81;-0.7;-0.65;-0.59;-0.48;926.56;1
"y_hat[3456]";-1.49;0;0.12;-1.72;-1.57;-1.49;-1.41;-1.26;2550.9;1
"y_hat[3457]";0.49;0;0.06;0.37;0.44;0.49;0.53;0.61;1200.6;1
"y_hat[3458]";-0.19;0;0.08;-0.34;-0.25;-0.19;-0.14;-0.04;1523.81;1
"y_hat[3459]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1216.33;1
"y_hat[3460]";0.03;0;0.07;-0.11;-0.02;0.03;0.08;0.17;1821.1;1
"y_hat[3461]";-1.65;0;0.14;-1.92;-1.74;-1.65;-1.55;-1.37;2012.7;1
"y_hat[3462]";-1.68;0;0.15;-1.97;-1.78;-1.68;-1.59;-1.4;1894.16;1
"y_hat[3463]";-1.45;0;0.11;-1.67;-1.52;-1.45;-1.37;-1.23;2675.44;1
"y_hat[3464]";0.48;0;0.06;0.36;0.43;0.48;0.52;0.6;1215.74;1
"y_hat[3465]";0.21;0;0.06;0.1;0.18;0.21;0.25;0.32;2178.44;1
"y_hat[3466]";-0.66;0;0.09;-0.82;-0.72;-0.66;-0.6;-0.49;926.87;1
"y_hat[3467]";0.43;0;0.06;0.32;0.39;0.43;0.47;0.55;1324.99;1
"y_hat[3468]";0.29;0;0.06;0.18;0.25;0.29;0.33;0.4;1842.82;1
"y_hat[3469]";-1.87;0;0.19;-2.24;-1.99;-1.86;-1.74;-1.5;1401.4;1
"y_hat[3470]";-1.8;0;0.17;-2.13;-1.91;-1.79;-1.69;-1.46;1547.18;1
"y_hat[3471]";0.25;0;0.06;0.14;0.21;0.25;0.29;0.36;2097.75;1
"y_hat[3472]";-2.19;0.01;0.3;-2.81;-2.39;-2.18;-1.99;-1.63;991.55;1
"y_hat[3473]";0.4;0;0.06;0.29;0.36;0.4;0.44;0.52;1425.48;1
"y_hat[3474]";-0.28;0;0.08;-0.43;-0.33;-0.28;-0.22;-0.12;1092.64;1
"y_hat[3475]";-1.58;0;0.13;-1.83;-1.66;-1.58;-1.49;-1.32;2248.35;1
"y_hat[3476]";-0.76;0;0.09;-0.92;-0.82;-0.76;-0.7;-0.59;943.92;1
"y_hat[3477]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1204.48;1
"y_hat[3478]";0.48;0;0.06;0.36;0.43;0.48;0.52;0.6;1216.63;1
"y_hat[3479]";0.17;0;0.06;0.06;0.13;0.17;0.21;0.28;2245.6;1
"y_hat[3480]";-2.32;0.01;0.36;-3.06;-2.55;-2.29;-2.07;-1.65;909.12;1
"y_hat[3481]";-2.28;0.01;0.35;-2.99;-2.51;-2.26;-2.05;-1.65;928.91;1
"y_hat[3482]";0.41;0;0.06;0.3;0.37;0.41;0.45;0.53;1397.25;1
"y_hat[3483]";0.48;0;0.06;0.37;0.44;0.48;0.53;0.61;1274.32;1
"y_hat[3484]";-0.44;0;0.08;-0.6;-0.5;-0.44;-0.38;-0.28;974.95;1
"y_hat[3485]";0.46;0;0.06;0.34;0.42;0.46;0.5;0.58;1421.13;1
"y_hat[3486]";0.39;0;0.06;0.28;0.35;0.4;0.43;0.51;1454.65;1
"y_hat[3487]";-1.94;0.01;0.21;-2.36;-2.08;-1.94;-1.81;-1.53;1265.39;1
"y_hat[3488]";-1.94;0.01;0.21;-2.36;-2.08;-1.94;-1.81;-1.53;1265.39;1
"y_hat[3489]";0.49;0;0.06;0.37;0.44;0.49;0.53;0.61;1200.41;1
"y_hat[3490]";0.42;0;0.06;0.3;0.37;0.42;0.46;0.53;1381.44;1
"y_hat[3491]";-1.82;0;0.17;-2.16;-1.93;-1.81;-1.7;-1.47;1506.93;1
"y_hat[3492]";-0.48;0;0.08;-0.65;-0.54;-0.48;-0.43;-0.32;956.4;1
"y_hat[3493]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.5;1469.86;1
"y_hat[3494]";-0.73;0;0.09;-0.9;-0.79;-0.73;-0.67;-0.56;936.32;1
"y_hat[3495]";-0.62;0;0.08;-0.79;-0.68;-0.62;-0.57;-0.46;926.98;1
"y_hat[3496]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1227.96;1
"y_hat[3497]";0.29;0;0.06;0.18;0.25;0.29;0.33;0.4;1849.97;1
"y_hat[3498]";-1.81;0;0.17;-2.15;-1.92;-1.8;-1.7;-1.47;1526.55;1
"y_hat[3499]";0.48;0;0.06;0.36;0.44;0.48;0.52;0.6;1303.53;1
"y_hat[3500]";0.36;0;0.06;0.25;0.32;0.36;0.4;0.47;1587.68;1
"y_hat[3501]";-2.27;0.01;0.34;-2.96;-2.49;-2.25;-2.04;-1.64;936.8;1
"y_hat[3502]";-2.02;0.01;0.23;-2.49;-2.17;-2.01;-1.87;-1.57;1161.61;1
"y_hat[3503]";-1.82;0;0.17;-2.17;-1.94;-1.82;-1.71;-1.48;1494.53;1
"y_hat[3504]";-1.68;0;0.14;-1.97;-1.77;-1.68;-1.58;-1.39;1903.87;1
"y_hat[3505]";0.33;0;0.06;0.22;0.3;0.33;0.37;0.45;1675.77;1
"y_hat[3506]";0.38;0;0.06;0.27;0.34;0.38;0.42;0.49;1496.26;1
"y_hat[3507]";0.4;0;0.06;0.29;0.36;0.4;0.44;0.52;1421.63;1
"y_hat[3508]";0.43;0;0.06;0.32;0.39;0.43;0.48;0.56;1584.98;1
"y_hat[3509]";-0.46;0;0.08;-0.62;-0.52;-0.46;-0.4;-0.3;966.08;1
"y_hat[3510]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1211.16;1
"y_hat[3511]";0.44;0;0.06;0.33;0.4;0.44;0.48;0.56;1295.73;1
"y_hat[3512]";0.44;0;0.06;0.33;0.4;0.44;0.48;0.56;1302.07;1
"y_hat[3513]";-1.5;0;0.12;-1.73;-1.57;-1.5;-1.42;-1.26;2526.47;1
"y_hat[3514]";-2.09;0.01;0.26;-2.62;-2.26;-2.08;-1.92;-1.59;1084.05;1
"y_hat[3515]";-1.3;0;0.1;-1.5;-1.37;-1.3;-1.24;-1.11;2815.03;1
"y_hat[3516]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1226.44;1
"y_hat[3517]";0.38;0;0.06;0.27;0.34;0.38;0.42;0.49;1516.09;1
"y_hat[3518]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1200.08;1
"y_hat[3519]";-1.8;0;0.17;-2.14;-1.92;-1.8;-1.69;-1.47;1530.99;1
"y_hat[3520]";0.46;0;0.06;0.34;0.42;0.46;0.5;0.58;1431.14;1
"y_hat[3521]";0.39;0;0.06;0.28;0.35;0.39;0.43;0.5;1476.09;1
"y_hat[3522]";-1.64;0;0.14;-1.91;-1.73;-1.64;-1.55;-1.37;2030.63;1
"y_hat[3523]";-1;0;0.09;-1.17;-1.06;-1;-0.94;-0.83;1136.77;1
"y_hat[3524]";0.39;0;0.06;0.27;0.35;0.39;0.43;0.5;1485.55;1
"y_hat[3525]";-1.84;0;0.18;-2.2;-1.96;-1.84;-1.72;-1.49;1451.74;1
"y_hat[3526]";0.32;0;0.06;0.21;0.28;0.32;0.36;0.43;1734.87;1
"y_hat[3527]";0.48;0;0.06;0.37;0.44;0.48;0.52;0.6;1208.76;1
"y_hat[3528]";0.37;0;0.06;0.26;0.33;0.37;0.41;0.49;1526.51;1
"y_hat[3529]";-1.53;0;0.12;-1.77;-1.61;-1.53;-1.45;-1.29;2414.83;1
"y_hat[3530]";-1.3;0;0.1;-1.49;-1.36;-1.3;-1.23;-1.1;2806.32;1
"y_hat[3531]";0.21;0;0.07;0.08;0.16;0.21;0.25;0.34;2044.36;1
"y_hat[3532]";0.45;0;0.06;0.33;0.4;0.45;0.49;0.57;1526.28;1
"y_hat[3533]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1235.22;1
"y_hat[3534]";-1.59;0;0.13;-1.85;-1.67;-1.59;-1.5;-1.33;2203.07;1
"y_hat[3535]";-1.27;0;0.1;-1.46;-1.33;-1.27;-1.2;-1.08;2760.94;1
"y_hat[3536]";0.36;0;0.06;0.24;0.32;0.36;0.4;0.47;1594.73;1
"y_hat[3537]";0.43;0;0.06;0.31;0.39;0.43;0.47;0.55;1596.96;1
"y_hat[3538]";0.38;0;0.06;0.26;0.34;0.38;0.42;0.5;1783.52;1
"y_hat[3539]";-1.46;0;0.11;-1.68;-1.53;-1.46;-1.38;-1.24;2647.78;1
"y_hat[3540]";0.03;0;0.07;-0.1;-0.01;0.03;0.08;0.17;1830.86;1
"y_hat[3541]";-1.85;0;0.18;-2.21;-1.97;-1.85;-1.73;-1.49;1428.8;1
"y_hat[3542]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1231.18;1
"y_hat[3543]";-1.46;0;0.11;-1.68;-1.54;-1.46;-1.39;-1.24;2636.1;1
"y_hat[3544]";0.45;0;0.06;0.33;0.4;0.45;0.49;0.56;1289.4;1
"y_hat[3545]";0.41;0;0.06;0.3;0.37;0.41;0.45;0.53;1386.79;1
"y_hat[3546]";-1.22;0;0.09;-1.4;-1.28;-1.22;-1.16;-1.04;2289.32;1
"y_hat[3547]";-1.1;0;0.09;-1.27;-1.16;-1.1;-1.04;-0.92;1300.06;1
"y_hat[3548]";0.16;0;0.06;0.05;0.13;0.16;0.2;0.27;2255.11;1
"y_hat[3549]";0.49;0;0.06;0.38;0.45;0.49;0.53;0.61;1209.01;1
"y_hat[3550]";-0.89;0;0.09;-1.05;-0.95;-0.89;-0.83;-0.72;1011.9;1
"y_hat[3551]";-1.28;0;0.1;-1.47;-1.34;-1.28;-1.21;-1.09;2783.55;1
"y_hat[3552]";-1.84;0;0.18;-2.2;-1.96;-1.84;-1.72;-1.49;1452.47;1
"y_hat[3553]";0.16;0;0.07;0.03;0.12;0.16;0.21;0.3;2014.15;1
"y_hat[3554]";0.45;0;0.06;0.33;0.4;0.45;0.49;0.57;1528.62;1
"y_hat[3555]";0.37;0;0.06;0.26;0.33;0.37;0.41;0.48;1548.69;1
"y_hat[3556]";0.47;0;0.06;0.36;0.43;0.47;0.51;0.59;1227.42;1
"y_hat[3557]";0.49;0;0.06;0.37;0.45;0.49;0.53;0.61;1234.23;1
"y_hat[3558]";0.47;0;0.06;0.35;0.43;0.47;0.51;0.59;1235.64;1
"y_hat[3559]";-2;0.01;0.23;-2.46;-2.15;-2;-1.85;-1.56;1181.85;1
