"shore";"ref_ecotype";"distAlongPath";"length_mm";"test_sex";"dur_mean";"dur_max";"mountYN";"size_ratio";"size_ratio2";"log_male";"log_female";"shape";"y_rep";"y_rep_se";"preds";"uci_preds";"lci_preds";"y_preds"
"CZB";"wave";175.0713057;6.718184461;"female";6;6;1;0.543841395;0.295763463;1.360976553;1.904817949;-0.002113855;0.58225;0.00885857716016598;0.574;0.604;0.543;0
"CZB";"wave";175.0713057;6.718184461;"female";NA;NA;0;0.336202031;0.113031805;1.568615918;1.904817949;-0.002113855;0.6205;0.00767363399340014;0.619;0.648;0.592;0
"CZD";"crab";175.7240196;5.963018215;"female";NA;NA;0;-0.603186024;0.36383338;2.388762789;1.785576765;-0.061598364;0.10175;0.0048316011884095;0.095;0.118;0.076;0
"CZD";"crab";175.7240196;5.963018215;"female";NA;NA;0;-0.648036591;0.419951423;2.433613355;1.785576765;-0.061598364;0.085;0.00441005806685561;0.077;0.097;0.059;0
"CZD";"wave";175.7240196;5.963018215;"female";NA;NA;0;0.686964476;0.471920191;1.098612289;1.785576765;-0.061598364;0.506;0.00790611324587905;0.509;0.545;0.474;0
"CZB";"crab";175.8764889;4.53267924;"female";NA;NA;0;-0.8956319;0.8021565;2.406945108;1.511313208;-0.016282894;0.02025;0.00222738067720143;0.021;0.034;0.012;0
"CZB";"crab";175.8764889;4.53267924;"female";NA;NA;0;-0.922300147;0.850637561;2.433613355;1.511313208;-0.016282894;0.01625;0.00199937083752276;0.018;0.031;0.01;0
"CZB";"wave";175.8764889;4.53267924;"female";35;35;1;0.41270092;0.170322049;1.098612289;1.511313208;-0.016282894;0.60775;0.00772090587119594;0.61;0.639;0.582;1
"CZB";"wave";175.8764889;4.53267924;"female";NA;NA;0;0.150336655;0.02260111;1.360976553;1.511313208;-0.016282894;0.6005;0.00803172094230988;0.601;0.628;0.574;1
"CZB";"wave";176.8556988;5.004390946;"male";22.5;24;1;0.214233576;0.045896025;1.610315716;1.824549292;-0.078686017;0.6255;0.00797163846292627;0.614;0.641;0.587;1
"CZB";"crab";176.8556988;5.004390946;"male";NA;NA;0;0.823297639;0.677819003;1.610315716;2.433613355;-0.078686017;0.42825;0.00788647100361736;0.43;0.469;0.392;1
"CZB";"crab";176.8556988;5.004390946;"male";2;2;1;0.977448319;0.955405216;1.610315716;2.587764035;-0.078686017;0.3245;0.00740362349868141;0.334;0.373;0.298;0
"CZA";"crab";177.1224431;8.23313579;"male";3;3;1;0.368371439;0.135697517;2.108166962;2.4765384;-0.092094428;0.61325;0.0077011970812414;0.616;0.645;0.588;0
"CZA";"wave";177.3342048;5.721522397;"male";NA;NA;0;-0.134797011;0.018170234;1.744234923;1.609437912;-0.058796072;0.4455;0.00789025516451346;0.451;0.48;0.422;0
"CZD";"wave";177.3634523;4.793277394;"male";NA;NA;0;-0.258881574;0.067019669;1.567214393;1.30833282;-0.061784678;0.33975;0.00748959330517814;0.347;0.379;0.315;1
"CZD";"crab";177.3634523;4.793277394;"male";3;3;1;0.966482421;0.934088269;1.567214393;2.533696814;-0.061784678;0.3375;0.00747746050500442;0.341;0.38;0.305;0
"CZD";"crab";177.4754175;4.082066828;"female";NA;NA;0;-0.935202371;0.874603474;2.341805806;1.406603436;0.019177094;0.01625;0.00199937083752276;0.017;0.029;0.009;0
"CZD";"crab";177.4754175;4.082066828;"female";NA;NA;0;-0.972942698;0.946617495;2.379546134;1.406603436;0.019177094;0.0155;0.0019846984049786;0.014;0.025;0.007;0
"CZD";"wave";177.4754175;4.082066828;"female";4;4;1;0.341892699;0.116890617;1.064710737;1.406603436;0.019177094;0.62225;0.00766670913640563;0.619;0.647;0.591;0
"CZA";"crab";177.8073235;7.672337282;"female";1;1;1;-0.312801123;0.097844543;2.350422422;2.037621299;-0.090207388;0.2945;0.00720801126224073;0.299;0.332;0.267;0
"CZA";"crab";177.8073235;7.672337282;"female";NA;NA;0;-0.44728535;0.200064185;2.48490665;2.037621299;-0.090207388;0.199;0.00649111600634709;0.189;0.219;0.161;1
"CZD";"wave";178.4551045;3.803759958;"male";40;40;1;-0.142067572;0.020183195;1.33599004;1.193922468;-0.048658076;0.44025;0.00785002484693675;0.446;0.475;0.416;0
"CZD";"crab";178.4551045;3.803759958;"male";11;11;1;1.173609222;1.377358606;1.33599004;2.509599262;-0.048658076;0.22825;0.00663694181262395;0.227;0.261;0.196;0
"CZD";"crab";179.4533613;6.756919494;"female";NA;NA;0;-0.371815296;0.138246614;2.282382386;1.91056709;-0.023905277;0.24225;0.00683146915614084;0.249;0.281;0.217;0
"CZD";"wave";179.4533613;6.756919494;"female";NA;NA;0;0.845856353;0.71547297;1.064710737;1.91056709;-0.023905277;0.43;0.00782881361258813;0.416;0.456;0.378;0
"CZD";"wave";179.4533613;6.756919494;"female";NA;NA;0;0.811954801;0.659270599;1.098612289;1.91056709;-0.023905277;0.434;0.00783953396026232;0.437;0.477;0.399;1
"CZA";"crab";179.8410413;7.844743725;"female";NA;NA;0;-0.345297963;0.119230683;2.405141681;2.059843718;-0.038318118;0.2695;0.00701639116186049;0.271;0.304;0.239;0
"CZA";"crab";179.8410413;7.844743725;"female";NA;NA;0;-0.524153834;0.274737242;2.583997552;2.059843718;-0.038318118;0.128;0.00528308411294351;0.137;0.164;0.113;0
"CZA";"crab";179.8640174;8.776017999;"female";19;37;1;-0.270324261;0.073075206;2.442347035;2.172022774;-0.03508609;0.34275;0.00779738403369421;0.337;0.369;0.304;0
"CZA";"crab";179.9558858;10.1577634;"female";71;71;1;-0.104792966;0.010981566;2.423031246;2.31823828;0.031835932;0.471;0.0078933723041285;0.474;0.502;0.446;0
"CZA";"crab";179.9558858;10.1577634;"female";NA;NA;0;-0.204285233;0.041732457;2.522523513;2.31823828;0.031835932;0.39625;0.00789818974414139;0.395;0.425;0.363;0
"CZD";"wave";18.10962588;2.961630064;"male";15;15;1;-0.092488041;0.008554038;1.085739814;0.993251773;-0.103449499;0.4795;0.00790003418568767;0.483;0.51;0.455;1
"CZD";"crab";18.10962588;2.961630064;"male";NA;NA;0;1.347873541;1.816763083;1.085739814;2.433613355;-0.103449499;0.16325;0.00584451871198508;0.159;0.2;0.124;0
"CZC";"crab";18.19080164;4.467822347;"female";NA;NA;0;-1.004534833;1.00909023;2.501435952;1.496901119;-0.05998771;0.01175;0.00172015074947924;0.011;0.023;0.005;0
"CZC";"crab";18.19080164;4.467822347;"female";NA;NA;0;-1.012698143;1.025557529;2.509599262;1.496901119;-0.05998771;0.01075;0.00166975984197819;0.011;0.022;0.005;0
"CZC";"wave";18.19080164;4.467822347;"female";16;16;1;0.061816594;0.003821291;1.435084525;1.496901119;-0.05998771;0.577;0.00781236252692251;0.571;0.597;0.545;0
"CZC";"wave";18.19080164;4.467822347;"female";17.5;23;1;-0.260956798;0.068098451;1.757857918;1.496901119;-0.05998771;0.3525;0.00781566806645711;0.345;0.378;0.313;1
"CZC";"crab";18.3851591;2.718024136;"female";NA;NA;0;-1.332238699;1.774859952;2.332143895;0.999905196;-0.058594805;0.003;0.000864833500880986;0.002;0.009;0;0
"CZC";"wave";18.3851591;2.718024136;"female";NA;NA;0;-0.43517933;0.189381049;1.435084525;0.999905196;-0.058594805;0.184;0.00612742901603818;0.198;0.229;0.169;0
"CZC";"crab";18.5172454;4.31178244;"female";NA;NA;0;-0.936543895;0.877114467;2.397895273;1.461351378;-0.004271204;0.01775;0.00208801923628179;0.016;0.029;0.009;0
"CZC";"crab";18.5172454;4.31178244;"female";NA;NA;0;-0.945593731;0.894147503;2.406945108;1.461351378;-0.004271204;0.01475;0.00191563581421937;0.016;0.028;0.008;0
"CZC";"wave";18.5172454;4.31178244;"female";NA;NA;0;0.362739089;0.131579647;1.098612289;1.461351378;-0.004271204;0.62275;0.00766471110506332;0.617;0.646;0.589;1
"CZD";"wave";18.6750629;3.330762413;"male";NA;NA;0;-0.104588942;0.010938847;1.203201231;1.098612289;0.005536697;0.492;0.00790567042737215;0.474;0.502;0.446;0
"CZD";"wave";18.6750629;3.330762413;"male";32;32;1;0.157775322;0.024893052;1.203201231;1.360976553;0.005536697;0.61275;0.00774701462561389;0.603;0.63;0.576;1
"CZD";"crab";18.6750629;3.330762413;"male";21;21;1;1.256387611;1.578509829;1.203201231;2.459588842;0.005536697;0.182;0.00636369114608468;0.192;0.227;0.159;1
"CZD";"wave";18.92885275;2.869548227;"male";52;52;1;0.108996205;0.011880173;1.054154605;1.16315081;-0.104245415;0.5775;0.00831796986591254;0.589;0.615;0.562;0
"CZD";"crab";18.92885275;2.869548227;"male";NA;NA;0;1.361759173;1.854388046;1.054154605;2.415913778;-0.104245415;0.16025;0.00592909052867999;0.155;0.197;0.119;1
"CZD";"wave";180.2013076;3.365384514;"male";NA;NA;0;0.121458842;0.01475225;1.213542225;1.335001067;-0.075870269;0.57875;0.00780799914111464;0.593;0.619;0.566;0
"CZD";"crab";180.2013076;3.365384514;"male";NA;NA;0;1.166003909;1.359565116;1.213542225;2.379546134;-0.075870269;0.22275;0.0065798125245492;0.231;0.264;0.2;0
"CZB";"wave";180.3141619;4.624486277;"male";NA;NA;0;-0.170388736;0.029032321;1.53136529;1.360976553;-0.047127176;0.419;0.00780665810139454;0.423;0.453;0.392;1
"CZB";"wave";180.3141619;4.624486277;"male";41;41;1;0.276923482;0.076686615;1.53136529;1.808288771;-0.047127176;0.6255;0.00765356660456043;0.62;0.648;0.592;1
"CZB";"crab";180.3141619;4.624486277;"male";13;21;1;0.400156122;0.160124922;1.53136529;1.931521412;-0.047127176;0.60725;0.00776823124281722;0.612;0.641;0.584;1
"CZB";"crab";180.3141619;4.624486277;"male";NA;NA;0;0.771219803;0.594779985;1.53136529;2.302585093;-0.047127176;0.46525;0.00788756380580834;0.462;0.5;0.424;0
"CZA";"wave";180.3895958;4.73189404;"male";NA;NA;0;0.284635517;0.081017378;1.554325554;1.838961071;-0.075343376;0.61875;0.00771303435139031;0.62;0.649;0.593;1
"CZA";"crab";180.3895958;4.73189404;"male";NA;NA;0;1.239902344;1.537357822;1.554325554;2.794227897;-0.075343376;0.2;0.00632534603801445;0.198;0.233;0.166;0
"CZA";"crab";180.5727928;6.170380576;"female";NA;NA;0;-0.460578966;0.212132984;2.280339484;1.819760518;-0.005314184;0.183;0.00622358280255482;0.179;0.209;0.152;0
"CZD";"crab";180.8235885;4.764226083;"female";NA;NA;0;-0.679574582;0.461821613;2.240709689;1.561135107;0.025402466;0.06875;0.00400123254016311;0.065;0.085;0.049;0
"CZD";"wave";180.8235885;4.764226083;"female";NA;NA;0;0.49642437;0.246437155;1.064710737;1.561135107;0.025402466;0.59575;0.00792186760767422;0.59;0.619;0.56;0
"CZD";"wave";180.8235885;4.764226083;"female";NA;NA;0;0.367212638;0.134845122;1.193922468;1.561135107;0.025402466;0.60375;0.00773459374240755;0.617;0.645;0.589;1
"CZD";"crab";181.0017533;4.613959639;"female";NA;NA;0;-0.841157329;0.707545653;2.370243741;1.529086412;-0.084409282;0.02925;0.00267601573929526;0.028;0.042;0.017;0
"CZD";"crab";181.0017533;4.613959639;"female";NA;NA;0;-0.877858696;0.77063589;2.406945108;1.529086412;-0.084409282;0.0225;0.00239579573108347;0.023;0.036;0.013;0
"CZD";"wave";181.0017533;4.613959639;"female";NA;NA;0;0.397684301;0.158152803;1.131402111;1.529086412;-0.084409282;0.62075;0.00767265122165685;0.613;0.641;0.584;1
"CZA";"crab";181.2702635;6.773127582;"female";NA;NA;0;-0.393614157;0.154932105;2.306577114;1.912962957;-0.054876832;0.23225;0.00678308518973458;0.231;0.263;0.2;0
"CZA";"crab";181.2702635;6.773127582;"female";NA;NA;0;-0.457280785;0.209105716;2.370243741;1.912962957;-0.054876832;0.1905;0.00680140457038631;0.182;0.212;0.154;0
"CZD";"crab";181.5468581;3.519632095;"female";NA;NA;0;-1.064031255;1.132162511;2.32238772;1.258356466;-0.024034215;0.0075;0.00139815839889295;0.008;0.019;0.003;0
"CZD";"wave";181.5468581;3.519632095;"female";NA;NA;0;0.193645729;0.037498668;1.064710737;1.258356466;-0.024034215;0.611;0.00783669187261824;0.611;0.638;0.583;1
"CZB";"crab";181.602337;6.967380347;"female";50;50;1;-0.330886578;0.109485928;2.272125886;1.941239307;-0.032051914;0.29425;0.00720622764032618;0.284;0.316;0.251;0
"CZB";"crab";181.602337;6.967380347;"female";NA;NA;0;-0.483563419;0.23383358;2.424802726;1.941239307;-0.032051914;0.16975;0.00593654318701151;0.163;0.192;0.137;0
"CZB";"wave";181.602337;6.967380347;"female";NA;NA;0;0.393676798;0.154981422;1.547562509;1.941239307;-0.032051914;0.61375;0.00779703327393069;0.613;0.642;0.585;0
"CZB";"wave";181.602337;6.967380347;"female";NA;NA;0;0.236491215;0.055928095;1.704748092;1.941239307;-0.032051914;0.60575;0.0077278175551731;0.617;0.644;0.59;1
"CZA";"wave";182.2305868;7.983416519;"female";NA;NA;0;0.693575224;0.481046592;1.383791231;2.077366455;0.022851233;0.505;0.00810483477894531;0.506;0.542;0.47;0
"CZA";"crab";182.2305868;10.93260392;"female";NA;NA;0;-0.116222413;0.013507649;2.507971923;2.39174951;0.000838712;0.45275;0.007980345149407;0.466;0.494;0.437;1
"CZA";"wave";182.2305868;10.93260392;"female";2;2;1;0.616797159;0.380438735;1.774952351;2.39174951;0.000838712;0.52925;0.0078931416303142;0.544;0.577;0.511;1
"CZB";"crab";182.3988589;5.194490359;"female";NA;NA;0;-0.741164272;0.549324478;2.388762789;1.647598518;-0.006112402;0.0485;0.00339703141810816;0.047;0.065;0.034;0
"CZB";"crab";182.3988589;5.194490359;"female";NA;NA;0;-0.878130127;0.77111252;2.525728644;1.647598518;-0.006112402;0.02125;0.00231393568079499;0.023;0.036;0.013;0
"CZB";"wave";182.3988589;5.194490359;"female";34.5;44;1;0.548986229;0.301385879;1.098612289;1.647598518;-0.006112402;0.57575;0.00781541774722509;0.572;0.603;0.541;0
"CZB";"wave";182.3988589;5.194490359;"female";84;84;1;0.018357978;0.000337015;1.62924054;1.647598518;-0.006112402;0.55225;0.0078633925636873;0.551;0.576;0.524;1
"CZD";"wave";182.4406002;5.315668238;"male";NA;NA;0;-0.446883299;0.199704683;1.670658731;1.223775432;-0.050640377;0.1945;0.0064607500148995;0.189;0.219;0.161;1
"CZD";"crab";182.4406002;5.315668238;"male";NA;NA;0;0.736286378;0.54211763;1.670658731;2.406945108;-0.050640377;0.482;0.0079015573561269;0.482;0.519;0.445;1
"CZD";"crab";182.4406002;5.315668238;"male";34;65;1;0.814247919;0.662999674;1.670658731;2.48490665;-0.050640377;0.42025;0.00780546063207802;0.436;0.475;0.398;0
"CZA";"crab";182.8176606;5.886666877;"female";NA;NA;0;-0.802971071;0.644762541;2.575661013;1.772689942;-0.06892917;0.03725;0.00299463709618285;0.034;0.049;0.022;0
"CZD";"wave";182.8974033;4.440541656;"male";NA;NA;0;-0.267000932;0.071289498;1.490776364;1.223775432;-0.070477396;0.3405;0.00752582520570773;0.34;0.372;0.307;0
"CZD";"crab";182.8974033;4.440541656;"male";15.5;28;1;0.916168745;0.839365169;1.490776364;2.406945108;-0.070477396;0.3785;0.00785611255142356;0.372;0.412;0.335;1
"CZD";"wave";183.2257729;4.407198394;"male";50;50;1;-0.202305357;0.040927458;1.483239203;1.280933845;-0.079536351;0.40375;0.00775880365349797;0.396;0.427;0.365;1
"CZA";"crab";183.6883476;5.366969107;"male";2.75;4;1;0.682475679;0.465773052;1.680263337;2.362739016;-0.049104312;0.5125;0.00801373190535432;0.512;0.547;0.477;0
"CZA";"crab";183.6883476;5.366969107;"male";NA;NA;0;0.883916494;0.781308368;1.680263337;2.564179831;-0.049104312;0.4035;0.00775802708464346;0.392;0.432;0.354;0
"CZB";"crab";183.977783;10.50951831;"female";54;54;1;-0.036481437;0.001330895;2.388762789;2.352281352;0.033797455;0.51675;0.0079022446648206;0.52;0.546;0.493;1
"CZB";"crab";183.977783;10.50951831;"female";NA;NA;0;-0.036481437;0.001330895;2.388762789;2.352281352;0.033797455;0.524;0.00789756879667563;0.52;0.546;0.493;0
"CZB";"wave";183.977783;10.50951831;"female";NA;NA;0;1.099518384;1.208940676;1.252762968;2.352281352;0.033797455;0.2695;0.00701639116186049;0.264;0.299;0.232;0
"CZB";"wave";183.977783;10.50951831;"female";3;3;1;1.017280286;1.034859179;1.335001067;2.352281352;0.033797455;0.30625;0.00729234028673367;0.31;0.348;0.276;1
"CZB";"crab";184.3816293;8.670555561;"female";34;34;1;-0.152602557;0.02328754;2.312535424;2.159932867;0.008964353;0.44225;0.00797555561501082;0.437;0.467;0.408;0
"CZB";"crab";184.3816293;8.670555561;"female";NA;NA;0;-0.172211028;0.029656638;2.332143895;2.159932867;0.008964353;0.422;0.00780988146914795;0.422;0.451;0.391;0
"CZB";"wave";184.3816293;8.670555561;"female";NA;NA;0;0.824931801;0.680512476;1.335001067;2.159932867;0.008964353;0.4315;0.00797391429022207;0.429;0.468;0.391;0
"CZB";"wave";184.3816293;8.670555561;"female";NA;NA;0;0.591316949;0.349655735;1.568615918;2.159932867;0.008964353;0.564;0.00784164350396081;0.555;0.587;0.523;0
"CZD";"wave";184.9506898;3.073281225;"male";40;40;1;-0.024133505;0.000582426;1.122745794;1.098612289;-0.085860076;0.5345;0.00818757322553615;0.527;0.553;0.501;0
"CZD";"crab";184.9506898;3.073281225;"male";NA;NA;0;1.228629463;1.509530358;1.122745794;2.351375257;-0.085860076;0.20475;0.00638099041173536;0.203;0.237;0.171;1
"CZD";"crab";184.9506898;3.073281225;"male";NA;NA;0;1.465018241;2.146278448;1.122745794;2.587764035;-0.085860076;0.11875;0.00511553042585854;0.127;0.179;0.087;0
"CZB";"crab";185.1993374;3.756140438;"female";NA;NA;0;-1.065370838;1.135015023;2.388762789;1.323391951;-0.057356097;0.01025;0.00159275503205861;0.008;0.019;0.003;0
"CZB";"crab";185.1993374;3.756140438;"female";NA;NA;0;-1.256824879;1.579608776;2.58021683;1.323391951;-0.057356097;0.0035;0.000933892680603463;0.003;0.011;0.001;0
"CZB";"wave";185.1993374;3.756140438;"female";NA;NA;0;-0.381356141;0.145432506;1.704748092;1.323391951;-0.057356097;0.24425;0.00756139730573605;0.241;0.273;0.21;0
"CZB";"wave";185.1993374;3.756140438;"female";10;13;1;-0.517157682;0.267452069;1.840549633;1.323391951;-0.057356097;0.14675;0.00559566235885517;0.142;0.169;0.117;0
"CZA";"wave";185.331996;10.13986924;"male";NA;NA;0;-0.834870562;0.697008855;2.316475103;1.481604541;-0.034118459;0.0285;0.00263128645667937;0.029;0.043;0.018;0
"CZD";"crab";186.5823043;15.50646416;"female";1;1;1;0.307643624;0.094644599;2.433613355;2.74125698;0.049790343;0.619;0.00786225601016822;0.62;0.649;0.593;1
"CZD";"wave";186.5823043;15.50646416;"female";NA;NA;0;1.406255913;1.977555692;1.335001067;2.74125698;0.049790343;0.137;0.00553671843973538;0.142;0.188;0.104;0
"CZB";"wave";186.8618315;3.141521016;"male";NA;NA;0;0.663581689;0.440340657;1.144707083;1.808288771;-0.074082567;0.5115;0.00790459095333433;0.522;0.556;0.487;1
"CZB";"crab";186.8618315;3.141521016;"male";5;5;1;1.36489218;1.862930662;1.144707083;2.509599262;-0.074082567;0.162;0.00582644719118932;0.154;0.196;0.118;0
"CZB";"crab";186.8618315;3.141521016;"male";NA;NA;0;1.37298939;1.885099865;1.144707083;2.517696473;-0.074082567;0.15375;0.00570402211970514;0.152;0.195;0.115;0
"CZD";"crab";186.8965785;4.3964159;"female";NA;NA;0;-0.917105632;0.84108274;2.397895273;1.480789641;-0.06626545;0.0165;0.00201443589820997;0.018;0.031;0.01;0
"CZD";"crab";186.8965785;4.3964159;"female";NA;NA;0;-0.944013085;0.891160704;2.424802726;1.480789641;-0.06626545;0.01775;0.00210960755670812;0.016;0.028;0.008;0
"CZA";"wave";187.2739248;9.91105711;"female";NA;NA;0;0.93781586;0.879498587;1.355835154;2.293651014;0.006947485;0.35725;0.00757759621292211;0.359;0.398;0.322;0
"CZA";"wave";187.2739248;9.91105711;"female";NA;NA;0;0.739725811;0.547194276;1.553925203;2.293651014;0.006947485;0.47625;0.00789775778430213;0.48;0.518;0.443;1
"CZA";"wave";187.6500747;9.331255114;"male";NA;NA;0;-0.749494841;0.561742517;2.23336953;1.483874689;-0.009065771;0.0465;0.00344756340035265;0.045;0.062;0.032;0
"CZD";"crab";187.805802;6.455675603;"male";11;11;1;0.619946967;0.384334242;1.864959682;2.48490665;-0.00573353;0.53825;0.00788351265730921;0.543;0.575;0.509;0
"CZB";"crab";188.0560417;4.682532946;"female";NA;NA;0;-0.778548529;0.606137812;2.32238772;1.543839191;-0.003964871;0.04525;0.00330133739617149;0.039;0.055;0.026;0
"CZB";"crab";188.0560417;4.682532946;"female";NA;NA;0;-0.907165907;0.822949982;2.451005098;1.543839191;-0.003964871;0.0185;0.002176774569716;0.019;0.032;0.011;0
"CZB";"wave";188.0560417;4.682532946;"female";NA;NA;0;0.039761795;0.001581;1.504077397;1.543839191;-0.003964871;0.5625;0.00784466839360029;0.561;0.587;0.535;0
"CZB";"wave";188.0560417;4.682532946;"female";NA;NA;0;-0.003723317;1.39e-05;1.547562509;1.543839191;-0.003964871;0.54775;0.00805099015462458;0.539;0.565;0.512;1
"CZD";"crab";188.8692071;3.218487078;"female";NA;NA;0;-1.133673695;1.285216048;2.302585093;1.168911398;0.01426174;0.0055;0.00116952103224406;0.006;0.015;0.002;0
"CZD";"crab";188.8692071;3.218487078;"female";NA;NA;0;-1.210634737;1.465636465;2.379546134;1.168911398;0.01426174;0.0045;0.00105840330422226;0.004;0.012;0.001;0
"CZD";"wave";188.8692071;3.218487078;"female";6;6;1;0.252620666;0.063817201;0.916290732;1.168911398;0.01426174;0.61925;0.00858729138435886;0.618;0.646;0.591;1
"CZD";"wave";188.8692071;3.218487078;"female";NA;NA;0;0.005760588;3.32e-05;1.16315081;1.168911398;0.01426174;0.54925;0.00786823275244585;0.544;0.57;0.518;0
"CZB";"wave";188.8763503;4.647113924;"male";NA;NA;0;-0.010190062;0.000103837;1.536246365;1.526056303;-0.069563542;0.53275;0.00788970349444816;0.535;0.561;0.509;1
"CZB";"crab";188.8763503;4.647113924;"male";NA;NA;0;0.437834661;0.19169919;1.536246365;1.974081026;-0.069563542;0.6135;0.00770027668757859;0.605;0.634;0.576;0
"CZB";"wave";188.8763503;4.647113924;"male";1;1;1;0.603819798;0.364598349;1.536246365;2.140066163;-0.069563542;0.55625;0.00785648874999956;0.55;0.582;0.517;0
"CZB";"crab";188.8763503;4.647113924;"male";NA;NA;0;0.62707666;0.393225138;1.536246365;2.163323026;-0.069563542;0.52825;0.00802498773482599;0.539;0.572;0.506;1
"CZD";"crab";189.0719868;7.0917026;"female";NA;NA;0;-0.474687903;0.225328605;2.433613355;1.958925453;0.001515914;0.17425;0.00599839391482331;0.169;0.198;0.143;0
"CZD";"crab";189.0719868;7.0917026;"female";NA;NA;0;-0.680131877;0.46257937;2.63905733;1.958925453;0.001515914;0.07;0.00403473292392964;0.065;0.085;0.049;0
"CZD";"wave";189.0719868;7.0917026;"female";NA;NA;0;0.860313164;0.74013874;1.098612289;1.958925453;0.001515914;0.40525;0.00788286362919045;0.407;0.447;0.369;0
