"rep";"y_rep"
"y_rep[2909]";0.20275
"y_rep[2910]";0.58425
"y_rep[2911]";0.29575
"y_rep[2912]";0.5465
"y_rep[2913]";0.58575
"y_rep[2914]";0.633
"y_rep[2915]";0.54025
"y_rep[2916]";0.3805
"y_rep[2917]";0.5565
"y_rep[2918]";0.60975
"y_rep[2919]";0.259
"y_rep[2920]";0.27025
"y_rep[2921]";0.52175
"y_rep[2922]";0.1615
"y_rep[2923]";0.4265
"y_rep[2924]";0.54175
"y_rep[2925]";0.38325
"y_rep[2926]";0.1995
"y_rep[2927]";0.58125
"y_rep[2928]";0.50875
"y_rep[2929]";0.57425
"y_rep[2930]";0.51475
"y_rep[2931]";0.467
"y_rep[2932]";0.2375
"y_rep[2933]";0.16225
"y_rep[2934]";0.2375
"y_rep[2935]";0.58725
"y_rep[2936]";0.5385
"y_rep[2937]";0.5775
"y_rep[2938]";0.59775
"y_rep[2939]";0.6235
"y_rep[2940]";0.5965
"y_rep[2941]";0.58125
"y_rep[2942]";0.14325
"y_rep[2943]";0.5745
"y_rep[2944]";0.132
"y_rep[2945]";0.1785
"y_rep[2946]";0.6105
"y_rep[2947]";0.56225
"y_rep[2948]";0.1495
"y_rep[2949]";0.62475
"y_rep[2950]";0.598
"y_rep[2951]";0.58125
"y_rep[2952]";0.18675
"y_rep[2953]";0.20275
"y_rep[2954]";0.5865
"y_rep[2955]";0.43925
"y_rep[2956]";0.2465
"y_rep[2957]";0.60175
"y_rep[2958]";0.56225
"y_rep[2959]";0.275
"y_rep[2960]";0.30525
"y_rep[2961]";0.5855
"y_rep[2962]";0.57175
"y_rep[2963]";0.19975
"y_rep[2964]";0.38575
"y_rep[2965]";0.49875
"y_rep[2966]";0.562
"y_rep[2967]";0.29975
"y_rep[2968]";0.56175
"y_rep[2969]";0.126
"y_rep[2970]";0.59875
"y_rep[2971]";0.542
"y_rep[2972]";0.1805
"y_rep[2973]";0.61625
"y_rep[2974]";0.4915
"y_rep[2975]";0.31
"y_rep[2976]";0.568
"y_rep[2977]";0.308
"y_rep[2978]";0.1975
"y_rep[2979]";0.51675
"y_rep[2980]";0.32075
"y_rep[2981]";0.1875
"y_rep[2982]";0.162
"y_rep[2983]";0.13
"y_rep[2984]";0.145
"y_rep[2985]";0.6145
"y_rep[2986]";0.544
"y_rep[2987]";0.57475
"y_rep[2988]";0.17325
"y_rep[2989]";0.21225
"y_rep[2990]";0.5305
"y_rep[2991]";0.5575
"y_rep[2992]";0.47675
"y_rep[2993]";0.4855
"y_rep[2994]";0.5925
"y_rep[2995]";0.58725
"y_rep[2996]";0.42175
"y_rep[2997]";0.54
"y_rep[2998]";0.6035
"y_rep[2999]";0.4945
"y_rep[3000]";0.61225
"y_rep[3001]";0.22325
"y_rep[3002]";0.61925
"y_rep[3003]";0.5675
"y_rep[3004]";0.5175
"y_rep[3005]";0.23975
"y_rep[3006]";0.404
"y_rep[3007]";0.42675
"y_rep[3008]";0.1565
"y_rep[3009]";0.44025
"y_rep[3010]";0.5645
"y_rep[3011]";0.39
"y_rep[3012]";0.3155
"y_rep[3013]";0.4105
"y_rep[3014]";0.5695
"y_rep[3015]";0.51075
"y_rep[3016]";0.14475
"y_rep[3017]";0.2015
"y_rep[3018]";0.2815
"y_rep[3019]";0.56525
"y_rep[3020]";0.15275
"y_rep[3021]";0.37425
"y_rep[3022]";0.59675
"y_rep[3023]";0.136
"y_rep[3024]";0.36575
"y_rep[3025]";0.199
"y_rep[3026]";0.19425
"y_rep[3027]";0.4995
"y_rep[3028]";0.21925
"y_rep[3029]";0.13625
"y_rep[3030]";0.244
"y_rep[3031]";0.36575
"y_rep[3032]";0.141
"y_rep[3033]";0.16475
"y_rep[3034]";0.29
"y_rep[3035]";0.5845
"y_rep[3036]";0.62325
"y_rep[3037]";0.3615
"y_rep[3038]";0.61025
"y_rep[3039]";0.6225
"y_rep[3040]";0.598
"y_rep[3041]";0.52625
"y_rep[3042]";0.603
"y_rep[3043]";0.566
"y_rep[3044]";0.27625
"y_rep[3045]";0.5605
"y_rep[3046]";0.13025
"y_rep[3047]";0.1415
"y_rep[3048]";0.5985
"y_rep[3049]";0.546
"y_rep[3050]";0.205
"y_rep[3051]";0.2195
"y_rep[3052]";0.5815
"y_rep[3053]";0.33825
"y_rep[3054]";0.59675
"y_rep[3055]";0.30925
"y_rep[3056]";0.357
"y_rep[3057]";0.60175
"y_rep[3058]";0.5605
"y_rep[3059]";0.29425
"y_rep[3060]";0.433
"y_rep[3061]";0.62025
"y_rep[3062]";0.5365
"y_rep[3063]";0.2035
"y_rep[3064]";0.31425
"y_rep[3065]";0.13025
"y_rep[3066]";0.1225
"y_rep[3067]";0.2305
"y_rep[3068]";0.6115
"y_rep[3069]";0.595
"y_rep[3070]";0.6135
"y_rep[3071]";0.62475
"y_rep[3072]";0.438
"y_rep[3073]";0.26
"y_rep[3074]";0.15125
"y_rep[3075]";0.12
"y_rep[3076]";0.111
"y_rep[3077]";0.367
"y_rep[3078]";0.43475
"y_rep[3079]";0.252
"y_rep[3080]";0.58775
"y_rep[3081]";0.604
"y_rep[3082]";0.5875
"y_rep[3083]";0.4795
"y_rep[3084]";0.57175
"y_rep[3085]";0.618
"y_rep[3086]";0.21875
"y_rep[3087]";0.4995
"y_rep[3088]";0.48625
"y_rep[3089]";0.58325
"y_rep[3090]";0.6165
"y_rep[3091]";0.5935
"y_rep[3092]";0.5495
"y_rep[3093]";0.506
"y_rep[3094]";0.1675
"y_rep[3095]";0.44025
"y_rep[3096]";0.598
"y_rep[3097]";0.57675
"y_rep[3098]";0.30525
"y_rep[3099]";0.616
"y_rep[3100]";0.5775
"y_rep[3101]";0.17075
"y_rep[3102]";0.41075
"y_rep[3103]";0.60325
"y_rep[3104]";0.14875
"y_rep[3105]";0.18025
"y_rep[3106]";0.5615
"y_rep[3107]";0.52925
"y_rep[3108]";0.31325
"y_rep[3109]";0.29275
"y_rep[3110]";0.2045
"y_rep[3111]";0.266
"y_rep[3112]";0.55525
"y_rep[3113]";0.346
"y_rep[3114]";0.3655
"y_rep[3115]";0.607
"y_rep[3116]";0.381
"y_rep[3117]";0.591
"y_rep[3118]";0.59
"y_rep[3119]";0.42675
"y_rep[3120]";0.2735
"y_rep[3121]";0.53025
"y_rep[3122]";0.63025
"y_rep[3123]";0.6025
"y_rep[3124]";0.51275
"y_rep[3125]";0.111
"y_rep[3126]";0.136
"y_rep[3127]";0.55175
"y_rep[3128]";0.5395
"y_rep[3129]";0.26275
"y_rep[3130]";0.315
"y_rep[3131]";0.306
"y_rep[3132]";0.60525
"y_rep[3133]";0.5885
"y_rep[3134]";0.24525
"y_rep[3135]";0.4445
"y_rep[3136]";0.566
"y_rep[3137]";0.6125
"y_rep[3138]";0.582
"y_rep[3139]";0.14925
"y_rep[3140]";0.35925
"y_rep[3141]";0.36075
"y_rep[3142]";0.301
"y_rep[3143]";0.53525
"y_rep[3144]";0.49625
"y_rep[3145]";0.2455
"y_rep[3146]";0.48125
"y_rep[3147]";0.2305
"y_rep[3148]";0.1095
"y_rep[3149]";0.15075
"y_rep[3150]";0.1555
"y_rep[3151]";0.225
"y_rep[3152]";0.6095
"y_rep[3153]";0.5895
"y_rep[3154]";0.61425
"y_rep[3155]";0.21025
"y_rep[3156]";0.19225
"y_rep[3157]";0.617
"y_rep[3158]";0.217
"y_rep[3159]";0.607
"y_rep[3160]";0.5875
"y_rep[3161]";0.452
"y_rep[3162]";0.542
"y_rep[3163]";0.61125
"y_rep[3164]";0.5665
"y_rep[3165]";0.33775
"y_rep[3166]";0.37625
"y_rep[3167]";0.56275
"y_rep[3168]";0.612
"y_rep[3169]";0.609
"y_rep[3170]";0.6135
"y_rep[3171]";0.61625
"y_rep[3172]";0.5355
"y_rep[3173]";0.1605
"y_rep[3174]";0.27675
"y_rep[3175]";0.34075
"y_rep[3176]";0.14775
"y_rep[3177]";0.47175
"y_rep[3178]";0.47525
"y_rep[3179]";0.2935
"y_rep[3180]";0.2415
"y_rep[3181]";0.60475
"y_rep[3182]";0.585
"y_rep[3183]";0.52475
"y_rep[3184]";0.595
"y_rep[3185]";0.6015
"y_rep[3186]";0.61975
"y_rep[3187]";0.60225
"y_rep[3188]";0.158
"y_rep[3189]";0.53025
"y_rep[3190]";0.57275
"y_rep[3191]";0.55525
"y_rep[3192]";0.2625
"y_rep[3193]";0.53725
"y_rep[3194]";0.61025
"y_rep[3195]";0.6095
"y_rep[3196]";0.27475
"y_rep[3197]";0.2065
"y_rep[3198]";0.574
"y_rep[3199]";0.593
"y_rep[3200]";0.61075
"y_rep[3201]";0.4445
"y_rep[3202]";0.15475
"y_rep[3203]";0.62425
"y_rep[3204]";0.55125
"y_rep[3205]";0.5985
"y_rep[3206]";0.57825
"y_rep[3207]";0.58125
"y_rep[3208]";0.6045
"y_rep[3209]";0.614
"y_rep[3210]";0.56125
"y_rep[3211]";0.57175
"y_rep[3212]";0.1075
"y_rep[3213]";0.60425
"y_rep[3214]";0.1705
"y_rep[3215]";0.60625
"y_rep[3216]";0.51475
"y_rep[3217]";0.316
"y_rep[3218]";0.51325
"y_rep[3219]";0.605
"y_rep[3220]";0.6235
"y_rep[3221]";0.132
"y_rep[3222]";0.14875
"y_rep[3223]";0.577
"y_rep[3224]";0.588
"y_rep[3225]";0.587
"y_rep[3226]";0.5975
"y_rep[3227]";0.21175
"y_rep[3228]";0.3115
"y_rep[3229]";0.17075
"y_rep[3230]";0.5765
"y_rep[3231]";0.157
"y_rep[3232]";0.3385
"y_rep[3233]";0.6
"y_rep[3234]";0.5585
"y_rep[3235]";0.58675
"y_rep[3236]";0.153
"y_rep[3237]";0.3325
"y_rep[3238]";0.4635
"y_rep[3239]";0.1615
"y_rep[3240]";0.13975
"y_rep[3241]";0.131
"y_rep[3242]";0.14225
"y_rep[3243]";0.17575
"y_rep[3244]";0.60925
"y_rep[3245]";0.62475
"y_rep[3246]";0.62425
"y_rep[3247]";0.59475
"y_rep[3248]";0.581
"y_rep[3249]";0.61875
"y_rep[3250]";0.6075
"y_rep[3251]";0.622
"y_rep[3252]";0.26225
"y_rep[3253]";0.5905
"y_rep[3254]";0.62075
"y_rep[3255]";0.6175
"y_rep[3256]";0.325
"y_rep[3257]";0.61575
"y_rep[3258]";0.34675
"y_rep[3259]";0.56775
"y_rep[3260]";0.5645
"y_rep[3261]";0.50775
"y_rep[3262]";0.14375
"y_rep[3263]";0.35225
"y_rep[3264]";0.619
"y_rep[3265]";0.4705
"y_rep[3266]";0.61475
"y_rep[3267]";0.6035
"y_rep[3268]";0.23025
"y_rep[3269]";0.60975
"y_rep[3270]";0.3585
"y_rep[3271]";0.28125
"y_rep[3272]";0.59625
"y_rep[3273]";0.587
"y_rep[3274]";0.47325
"y_rep[3275]";0.1135
"y_rep[3276]";0.22825
"y_rep[3277]";0.10275
"y_rep[3278]";0.48675
"y_rep[3279]";0.191
"y_rep[3280]";0.58925
"y_rep[3281]";0.5655
"y_rep[3282]";0.5955
"y_rep[3283]";0.21175
"y_rep[3284]";0.28525
"y_rep[3285]";0.5695
"y_rep[3286]";0.57075
"y_rep[3287]";0.58525
"y_rep[3288]";0.52975
"y_rep[3289]";0.16425
"y_rep[3290]";0.25625
"y_rep[3291]";0.2225
"y_rep[3292]";0.1545
"y_rep[3293]";0.6035
"y_rep[3294]";0.55875
"y_rep[3295]";0.6195
"y_rep[3296]";0.6115
"y_rep[3297]";0.62475
"y_rep[3298]";0.5975
"y_rep[3299]";0.19475
"y_rep[3300]";0.53525
"y_rep[3301]";0.15775
"y_rep[3302]";0.16275
"y_rep[3303]";0.6005
"y_rep[3304]";0.598
"y_rep[3305]";0.219
"y_rep[3306]";0.49025
"y_rep[3307]";0.41675
"y_rep[3308]";0.58375
"y_rep[3309]";0.518
"y_rep[3310]";0.164
"y_rep[3311]";0.16775
"y_rep[3312]";0.61775
"y_rep[3313]";0.568
"y_rep[3314]";0.59075
"y_rep[3315]";0.61625
"y_rep[3316]";0.601
"y_rep[3317]";0.1515
"y_rep[3318]";0.1395
"y_rep[3319]";0.10825
"y_rep[3320]";0.3995
"y_rep[3321]";0.581
"y_rep[3322]";0.21275
"y_rep[3323]";0.14875
"y_rep[3324]";0.60825
"y_rep[3325]";0.5215
"y_rep[3326]";0.62275
"y_rep[3327]";0.55575
"y_rep[3328]";0.58475
"y_rep[3329]";0.61975
"y_rep[3330]";0.6
"y_rep[3331]";0.171
"y_rep[3332]";0.22375
"y_rep[3333]";0.43675
"y_rep[3334]";0.6195
"y_rep[3335]";0.5905
"y_rep[3336]";0.24975
"y_rep[3337]";0.2665
"y_rep[3338]";0.60475
"y_rep[3339]";0.62125
"y_rep[3340]";0.55
"y_rep[3341]";0.3175
"y_rep[3342]";0.4635
"y_rep[3343]";0.47525
"y_rep[3344]";0.58525
"y_rep[3345]";0.54875
"y_rep[3346]";0.35875
"y_rep[3347]";0.40325
"y_rep[3348]";0.5985
"y_rep[3349]";0.1745
"y_rep[3350]";0.4795
"y_rep[3351]";0.32425
"y_rep[3352]";0.574
"y_rep[3353]";0.54
"y_rep[3354]";0.44975
"y_rep[3355]";0.19975
"y_rep[3356]";0.4625
"y_rep[3357]";0.09775
"y_rep[3358]";0.13225
"y_rep[3359]";0.10125
"y_rep[3360]";0.24275
"y_rep[3361]";0.615
"y_rep[3362]";0.1495
"y_rep[3363]";0.296
"y_rep[3364]";0.28075
"y_rep[3365]";0.17375
"y_rep[3366]";0.58625
"y_rep[3367]";0.58125
"y_rep[3368]";0.23825
"y_rep[3369]";0.60525
"y_rep[3370]";0.12025
"y_rep[3371]";0.11125
"y_rep[3372]";0.599
"y_rep[3373]";0.61475
"y_rep[3374]";0.225
"y_rep[3375]";0.613
"y_rep[3376]";0.58575
"y_rep[3377]";0.27325
"y_rep[3378]";0.6265
"y_rep[3379]";0.547
"y_rep[3380]";0.281
"y_rep[3381]";0.41025
"y_rep[3382]";0.6
"y_rep[3383]";0.55675
"y_rep[3384]";0.283
"y_rep[3385]";0.316
"y_rep[3386]";0.6235
"y_rep[3387]";0.60475
"y_rep[3388]";0.596
"y_rep[3389]";0.6185
"y_rep[3390]";0.114
"y_rep[3391]";0.12775
"y_rep[3392]";0.62125
"y_rep[3393]";0.22375
"y_rep[3394]";0.47825
"y_rep[3395]";0.6055
"y_rep[3396]";0.17775
"y_rep[3397]";0.1795
"y_rep[3398]";0.608
"y_rep[3399]";0.61475
"y_rep[3400]";0.62025
"y_rep[3401]";0.6145
"y_rep[3402]";0.53775
"y_rep[3403]";0.55525
"y_rep[3404]";0.5495
"y_rep[3405]";0.232
"y_rep[3406]";0.59125
"y_rep[3407]";0.223
"y_rep[3408]";0.6
"y_rep[3409]";0.59475
"y_rep[3410]";0.631
"y_rep[3411]";0.5885
"y_rep[3412]";0.6255
"y_rep[3413]";0.5945
"y_rep[3414]";0.184
"y_rep[3415]";0.59225
"y_rep[3416]";0.5715
"y_rep[3417]";0.62975
"y_rep[3418]";0.5065
"y_rep[3419]";0.4255
"y_rep[3420]";0.60675
"y_rep[3421]";0.18175
"y_rep[3422]";0.0905
"y_rep[3423]";0.616
"y_rep[3424]";0.217
"y_rep[3425]";0.30575
"y_rep[3426]";0.1435
"y_rep[3427]";0.537
"y_rep[3428]";0.14
"y_rep[3429]";0.2885
"y_rep[3430]";0.6215
"y_rep[3431]";0.619
"y_rep[3432]";0.18075
"y_rep[3433]";0.16475
"y_rep[3434]";0.60475
"y_rep[3435]";0.225
"y_rep[3436]";0.6015
"y_rep[3437]";0.62025
"y_rep[3438]";0.628
"y_rep[3439]";0.33575
"y_rep[3440]";0.382
"y_rep[3441]";0.4925
"y_rep[3442]";0.19475
"y_rep[3443]";0.61625
"y_rep[3444]";0.6095
"y_rep[3445]";0.0965
"y_rep[3446]";0.15225
"y_rep[3447]";0.164
"y_rep[3448]";0.22125
"y_rep[3449]";0.4875
"y_rep[3450]";0.20925
"y_rep[3451]";0.1205
"y_rep[3452]";0.61525
"y_rep[3453]";0.60325
"y_rep[3454]";0.2725
"y_rep[3455]";0.34175
"y_rep[3456]";0.18925
"y_rep[3457]";0.612
"y_rep[3458]";0.44125
"y_rep[3459]";0.62275
"y_rep[3460]";0.51275
"y_rep[3461]";0.1495
"y_rep[3462]";0.1595
"y_rep[3463]";0.1935
"y_rep[3464]";0.62125
"y_rep[3465]";0.55525
"y_rep[3466]";0.34775
"y_rep[3467]";0.60825
"y_rep[3468]";0.57125
"y_rep[3469]";0.1335
"y_rep[3470]";0.1345
"y_rep[3471]";0.556
"y_rep[3472]";0.102
"y_rep[3473]";0.603
"y_rep[3474]";0.42975
"y_rep[3475]";0.16025
"y_rep[3476]";0.311
"y_rep[3477]";0.60775
"y_rep[3478]";0.61825
"y_rep[3479]";0.535
"y_rep[3480]";0.099
"y_rep[3481]";0.09375
"y_rep[3482]";0.5955
"y_rep[3483]";0.62
"y_rep[3484]";0.389
"y_rep[3485]";0.617
"y_rep[3486]";0.61225
"y_rep[3487]";0.12125
"y_rep[3488]";0.11675
"y_rep[3489]";0.62175
"y_rep[3490]";0.589
"y_rep[3491]";0.1515
"y_rep[3492]";0.38025
"y_rep[3493]";0.59975
"y_rep[3494]";0.33675
"y_rep[3495]";0.36375
"y_rep[3496]";0.6045
"y_rep[3497]";0.57725
"y_rep[3498]";0.1475
"y_rep[3499]";0.6195
"y_rep[3500]";0.58575
"y_rep[3501]";0.10225
"y_rep[3502]";0.12225
"y_rep[3503]";0.1425
"y_rep[3504]";0.16925
"y_rep[3505]";0.585
"y_rep[3506]";0.59625
"y_rep[3507]";0.592
"y_rep[3508]";0.61125
"y_rep[3509]";0.373
"y_rep[3510]";0.618
"y_rep[3511]";0.61625
"y_rep[3512]";0.609
"y_rep[3513]";0.184
"y_rep[3514]";0.1095
"y_rep[3515]";0.21125
"y_rep[3516]";0.6095
"y_rep[3517]";0.603
"y_rep[3518]";0.6135
"y_rep[3519]";0.14525
"y_rep[3520]";0.61225
"y_rep[3521]";0.6005
"y_rep[3522]";0.1625
"y_rep[3523]";0.26375
"y_rep[3524]";0.59475
"y_rep[3525]";0.142
"y_rep[3526]";0.587
"y_rep[3527]";0.61775
"y_rep[3528]";0.5965
"y_rep[3529]";0.17775
"y_rep[3530]";0.221
"y_rep[3531]";0.54325
"y_rep[3532]";0.61575
"y_rep[3533]";0.6165
"y_rep[3534]";0.17725
"y_rep[3535]";0.221
"y_rep[3536]";0.584
"y_rep[3537]";0.61675
"y_rep[3538]";0.58325
"y_rep[3539]";0.19125
"y_rep[3540]";0.51125
"y_rep[3541]";0.14125
"y_rep[3542]";0.616
"y_rep[3543]";0.1905
"y_rep[3544]";0.60875
"y_rep[3545]";0.60025
"y_rep[3546]";0.22975
"y_rep[3547]";0.24075
"y_rep[3548]";0.54675
"y_rep[3549]";0.619
"y_rep[3550]";0.2925
"y_rep[3551]";0.22225
"y_rep[3552]";0.135
"y_rep[3553]";0.53525
"y_rep[3554]";0.6135
"y_rep[3555]";0.59475
"y_rep[3556]";0.63375
"y_rep[3557]";0.61725
"y_rep[3558]";0.6115
"y_rep[3559]";0.11975
"y_rep[3560]";0.246
"y_rep[3561]";0.5165
"y_rep[3562]";0.39525
"y_rep[3563]";0.155
"y_rep[3564]";0.5415
"y_rep[3565]";0.60375
"y_rep[3566]";0.5715
"y_rep[3567]";0.13175
"y_rep[3568]";0.6225
"y_rep[3569]";0.28325
"y_rep[3570]";0.2875
"y_rep[3571]";0.613
"y_rep[3572]";0.608
"y_rep[3573]";0.12325
"y_rep[3574]";0.14375
"y_rep[3575]";0.60325
"y_rep[3576]";0.156
"y_rep[3577]";0.32575
"y_rep[3578]";0.6115
"y_rep[3579]";0.348
"y_rep[3580]";0.16375
"y_rep[3581]";0.139
"y_rep[3582]";0.12475
"y_rep[3583]";0.622
"y_rep[3584]";0.1395
"y_rep[3585]";0.1435
"y_rep[3586]";0.61325
"y_rep[3587]";0.507
"y_rep[3588]";0.242
"y_rep[3589]";0.3495
"y_rep[3590]";0.598
"y_rep[3591]";0.618
"y_rep[3592]";0.122
"y_rep[3593]";0.6015
"y_rep[3594]";0.5925
"y_rep[3595]";0.191
"y_rep[3596]";0.2
"y_rep[3597]";0.59925
"y_rep[3598]";0.146
"y_rep[3599]";0.1245
"y_rep[3600]";0.62575
"y_rep[3601]";0.6085
"y_rep[3602]";0.6235
"y_rep[3603]";0.13175
"y_rep[3604]";0.5885
"y_rep[3605]";0.158
"y_rep[3606]";0.28925
"y_rep[3607]";0.16725
"y_rep[3608]";0.58875
"y_rep[3609]";0.62525
"y_rep[3610]";0.193
"y_rep[3611]";0.31875
"y_rep[3612]";0.1225
"y_rep[3613]";0.61125
"y_rep[3614]";0.612
"y_rep[3615]";0.631
"y_rep[3616]";0.08975
"y_rep[3617]";0.17
"y_rep[3618]";0.34025
"y_rep[3619]";0.212
"y_rep[3620]";0.20825
"y_rep[3621]";0.598
"y_rep[3622]";0.62475
"y_rep[3623]";0.61075
"y_rep[3624]";0.62925
"y_rep[3625]";0.49075
"y_rep[3626]";0.59075
"y_rep[3627]";0.6295
"y_rep[3628]";0.58575
"y_rep[3629]";0.1095
"y_rep[3630]";0.118
"y_rep[3631]";0.62825
"y_rep[3632]";0.62875
"y_rep[3633]";0.14625
"y_rep[3634]";0.1465
"y_rep[3635]";0.599
"y_rep[3636]";0.6185
"y_rep[3637]";0.25425
"y_rep[3638]";0.615
"y_rep[3639]";0.115
"y_rep[3640]";0.16575
"y_rep[3641]";0.6165
"y_rep[3642]";0.59125
"y_rep[3643]";0.17125
"y_rep[3644]";0.59925
"y_rep[3645]";0.37775
"y_rep[3646]";0.575
"y_rep[3647]";0.10975
"y_rep[3648]";0.1405
"y_rep[3649]";0.62125
"y_rep[3650]";0.16825
"y_rep[3651]";0.17975
"y_rep[3652]";0.59125
"y_rep[3653]";0.58625
"y_rep[3654]";0.135
"y_rep[3655]";0.179
"y_rep[3656]";0.6185
"y_rep[3657]";0.61075
"y_rep[3658]";0.1355
"y_rep[3659]";0.1985
"y_rep[3660]";0.6215
"y_rep[3661]";0.13175
"y_rep[3662]";0.60025
"y_rep[3663]";0.6265
"y_rep[3664]";0.16775
"y_rep[3665]";0.18925
"y_rep[3666]";0.10075
"y_rep[3667]";0.60675
"y_rep[3668]";0.115
"y_rep[3669]";0.4875
"y_rep[3670]";0.2385
"y_rep[3671]";0.11075
"y_rep[3672]";0.58225
"y_rep[3673]";0.604
"y_rep[3674]";0.32075
"y_rep[3675]";0.4365
"y_rep[3676]";0.6205
"y_rep[3677]";0.5675
"y_rep[3678]";0.6225
"y_rep[3679]";0.0945
"y_rep[3680]";0.614
"y_rep[3681]";0.62875
"y_rep[3682]";0.60475
"y_rep[3683]";0.178
"y_rep[3684]";0.1995
"y_rep[3685]";0.6195
"y_rep[3686]";0.1655
"y_rep[3687]";0.621
"y_rep[3688]";0.53325
"y_rep[3689]";0.6135
"y_rep[3690]";0.1005
"y_rep[3691]";0.136
"y_rep[3692]";0.632
"y_rep[3693]";0.14725
"y_rep[3694]";0.19775
"y_rep[3695]";0.60175
"y_rep[3696]";0.321
"y_rep[3697]";0.31775
"y_rep[3698]";0.1085
"y_rep[3699]";0.12325
"y_rep[3700]";0.50175
"y_rep[3701]";0.6215
"y_rep[3702]";0.6155
"y_rep[3703]";0.23925
"y_rep[3704]";0.57425
"y_rep[3705]";0.6135
"y_rep[3706]";0.59975
"y_rep[3707]";0.2035
"y_rep[3708]";0.5845
"y_rep[3709]";0.09075
"y_rep[3710]";0.11525
"y_rep[3711]";0.47925
"y_rep[3712]";0.612
"y_rep[3713]";0.16725
"y_rep[3714]";0.2595
"y_rep[3715]";0.5425
"y_rep[3716]";0.58325
"y_rep[3717]";0.126
"y_rep[3718]";0.2825
"y_rep[3719]";0.61525
