shore;ref_ecotype;distAlongPath;test_sex;dur_mean;dur_max;mountYN;size_ratio;size_ratio2;log_male;log_female;shape
CZD;crab;154.5345934;female;NA;NA;0;-0.096587627;0.00932917;2.397895273;2.301307646;0.015090228
CZD;crab;154.5345934;female;NA;NA;0;-0.132305709;0.017504801;2.433613355;2.301307646;0.015090228
CZD;wave;154.5345934;female;NA;NA;0;0.992974827;0.985999006;1.30833282;2.301307646;0.015090228
CZB;crab;87.74093594;female;123;123;1;-0.191873999;0.036815632;2.493205453;2.301331453;0.105695467
CZB;wave;87.74093594;female;NA;NA;0;0.712096248;0.507081067;1.589235205;2.301331453;0.105695467
CZB;wave;87.74093594;female;4;4;1;0.399223927;0.159379744;1.902107526;2.301331453;0.105695467
CZB;crab;151.4479663;male;8;8;1;-0.025847571;0.000668097;2.328432664;2.302585093;0.041472772
CZB;crab;180.3141619;male;NA;NA;0;0.771219803;0.594779985;1.53136529;2.302585093;-0.047127176
CZB;crab;57.44527291;male;NA;NA;0;0.817262491;0.667917979;1.485322602;2.302585093;-0.113970685
CZB;crab;65.02532739;male;1;1;1;1.109930292;1.231945253;1.192654801;2.302585093;-0.06697663
CZD;crab;36.57143925;male;7;7;1;1.143061452;1.306589483;1.159523641;2.302585093;-0.111109433
CZD;crab;147.9314794;male;NA;NA;0;-0.083144884;0.006913072;2.385729977;2.302585093;0.042024946
CZA;crab;216.1502824;male;167;167;1;0.009081391;8.25e-05;2.293503702;2.302585093;0.056601128
CZA;crab;203.8666327;male;43;83;1;-0.093102732;0.008668119;2.395687825;2.302585093;0.067199781
CZA;crab;315.1813707;male;2.75;6;1;0.74826392;0.559898893;1.554321173;2.302585093;-0.025641874
CZA;crab;347.6059042;male;NA;NA;0;1.155523558;1.335234694;1.147061535;2.302585093;-0.077099207
CZA;crab;110.8198697;female;109;109;1;-0.273017914;0.074538781;2.576421759;2.303403845;-0.054989045
CZA;wave;110.8198697;female;6;6;1;0.751595045;0.564895112;1.5518088;2.303403845;-0.054989045
CZC;crab;104.6923032;female;1;1;1;-0.054470197;0.002967002;2.360854001;2.306383804;0.082761807
CZC;crab;104.6923032;female;NA;NA;0;-0.325505036;0.105953529;2.63188884;2.306383804;0.082761807
CZC;wave;104.6923032;female;NA;NA;0;1.053620835;1.110116864;1.252762968;2.306383804;0.082761807
CZC;wave;104.6923032;female;NA;NA;0;0.61998485;0.384381214;1.686398954;2.306383804;0.082761807
CZA;crab;211.6383142;male;8;8;1;-0.107146216;0.011480312;2.415713381;2.308567165;0.039350468
CZC;crab;95.37022358;female;NA;NA;0;-0.021722984;0.000471888;2.332143895;2.310420912;0.039970493
CZC;crab;95.37022358;female;NA;NA;0;-0.105492867;0.011128745;2.415913778;2.310420912;0.039970493
CZC;wave;95.37022358;female;37;37;1;0.975419845;0.951443874;1.335001067;2.310420912;0.039970493
CZC;wave;95.37022358;female;8.333333333;19;1;0.949444358;0.90144459;1.360976553;2.310420912;0.039970493
CZA;crab;8.872310834;male;NA;NA;0;1.007420472;1.014896008;1.304124362;2.311544834;-0.120257178
CZD;crab;128.8086187;female;NA;NA;0;-0.181267751;0.032857998;2.493205453;2.311937702;0.083153137
CZD;crab;128.8086187;female;NA;NA;0;-0.298132091;0.088882744;2.610069793;2.311937702;0.083153137
CZD;wave;128.8086187;female;NA;NA;0;1.247226965;1.555575101;1.064710737;2.311937702;0.083153137
CZD;wave;128.8086187;female;NA;NA;0;1.148786892;1.319711323;1.16315081;2.311937702;0.083153137
CZB;crab;69.85241497;male;NA;NA;0;1.030664483;1.062269276;1.281870941;2.312535424;-0.120305221
CZB;crab;85.23264529;male;2;2;1;-0.080869019;0.006539798;2.393404443;2.312535424;0.086796291
CZB;crab;112.3592458;male;NA;NA;0;0.369820659;0.13676732;1.942714765;2.312535424;0.004477278
CZB;crab;120.2914581;male;12;12;1;0.257757164;0.066438755;2.05477826;2.312535424;-0.025872475
CZB;crab;44.37189255;male;10.33333333;23;1;0.701244528;0.491743888;1.611290896;2.312535424;-0.055667258
CZB;crab;21.12249169;male;NA;NA;0;0.620432973;0.384937074;1.69210245;2.312535424;-0.014092447
CZB;crab;56.91547137;male;NA;NA;0;1.246007705;1.552535202;1.066527718;2.312535424;-0.074991364
CZC;crab;147.7250848;male;16;26;1;0.703603903;0.495058452;1.608931521;2.312535424;-0.016636296
CZC;crab;57.76882495;male;NA;NA;0;0.032417537;0.001050897;2.280117887;2.312535424;0.029919767
CZC;crab;85.72198139;male;40;40;1;-0.070184656;0.004925886;2.38272008;2.312535424;0.071511187
CZC;wave;102.5185357;male;53;53;1;-0.098839781;0.009769302;2.411375205;2.312535424;0.068421767
CZD;crab;42.59013074;male;NA;NA;0;0.767955158;0.589755125;1.544580266;2.312535424;-0.124241539
CZC;crab;57.87441439;female;170;170;1;-0.038138846;0.001454572;2.351375257;2.313236411;0.007258552
CZC;crab;57.87441439;female;NA;NA;0;-0.111566315;0.012447043;2.424802726;2.313236411;0.007258552
CZC;wave;57.87441439;female;NA;NA;0;1.119313942;1.252863701;1.193922468;2.313236411;0.007258552
CZC;wave;57.87441439;female;31;31;1;0.809159014;0.65473831;1.504077397;2.313236411;0.007258552
CZA;crab;193.4967325;male;NA;NA;0;0.328891178;0.108169407;1.984633855;2.313525033;0.049424173
CZD;crab;151.034887;female;NA;NA;0;0.014371319;0.000206535;2.302585093;2.316956412;0.075170282
CZD;crab;151.034887;female;NA;NA;0;-0.200740061;0.040296572;2.517696473;2.316956412;0.075170282
CZD;wave;151.034887;female;NA;NA;0;1.287336995;1.657236539;1.029619417;2.316956412;0.075170282
CZA;crab;234.261162;male;5;5;1;-0.12509556;0.015648899;2.442569265;2.317473705;0.078292808
CZC;crab;45.7843755;female;46;46;1;-0.216025016;0.046666807;2.533696814;2.317671798;0.060024254
CZC;crab;45.7843755;female;1.5;2;1;-0.239555513;0.057386844;2.557227311;2.317671798;0.060024254
CZC;wave;45.7843755;female;40;40;1;0.859056775;0.737978544;1.458615023;2.317671798;0.060024254
CZC;wave;45.7843755;female;57;57;1;0.649964978;0.422454472;1.667706821;2.317671798;0.060024254
CZA;wave;244.6915596;female;24;24;1;1.031580059;1.064157418;1.286474026;2.318054085;0.068592565
CZA;wave;244.6915596;female;NA;NA;0;0.878218957;0.771268536;1.439835128;2.318054085;0.068592565
CZA;crab;179.9558858;female;71;71;1;-0.104792966;0.010981566;2.423031246;2.31823828;0.031835932
CZA;crab;179.9558858;female;NA;NA;0;-0.204285233;0.041732457;2.522523513;2.31823828;0.031835932
CZB;crab;73.29056634;female;119;119;1;0.277681355;0.077106935;2.041220329;2.318901683;0.021878889
CZB;crab;73.29056634;female;NA;NA;0;0.132850407;0.017649231;2.186051277;2.318901683;0.021878889
CZB;wave;73.29056634;female;55;55;1;0.689661144;0.475632493;1.62924054;2.318901683;0.021878889
CZB;wave;73.29056634;female;26;26;1;0.510612912;0.260725546;1.808288771;2.318901683;0.021878889
CZB;crab;121.4019937;female;NA;NA;0;-0.139144213;0.019361112;2.459588842;2.320444629;0.027605911
CZB;crab;121.4019937;female;63;63;1;-0.197251844;0.03890829;2.517696473;2.320444629;0.027605911
CZB;wave;121.4019937;female;2;2;1;0.816367232;0.666455458;1.504077397;2.320444629;0.027605911
CZB;wave;121.4019937;female;NA;NA;0;0.615696537;0.379082225;1.704748092;2.320444629;0.027605911
CZB;crab;111.4121061;female;NA;NA;0;-0.156006534;0.024338039;2.4765384;2.320531866;0.016437426
CZB;crab;111.4121061;female;NA;NA;0;-0.387518335;0.15017046;2.708050201;2.320531866;0.016437426
CZB;wave;111.4121061;female;NA;NA;0;0.816454469;0.6665979;1.504077397;2.320531866;0.016437426
CZB;wave;111.4121061;female;NA;NA;0;0.772969357;0.597481627;1.547562509;2.320531866;0.016437426
CZA;crab;238.8486292;male;NA;NA;0;-0.056124194;0.003149925;2.377531041;2.321406847;0.061142971
CZD;crab;33.82990982;female;31;31;1;-0.0202078;0.000408355;2.341805806;2.321598007;0.009723795
CZD;wave;33.82990982;female;NA;NA;0;1.158447197;1.341999908;1.16315081;2.321598007;0.009723795
CZD;wave;33.82990982;female;NA;NA;0;1.097822575;1.205214406;1.223775432;2.321598007;0.009723795
CZB;crab;108.7978009;male;3;3;1;-0.083381959;0.006952551;2.405769679;2.32238772;0.065027984
CZB;crab;212.3696687;male;NA;NA;0;0.846378465;0.716356507;1.476009255;2.32238772;-0.093654073
CZC;crab;48.54031172;male;4;4;1;0.315165037;0.099329;2.007222683;2.32238772;0.012111102
CZC;wave;73.31213689;male;NA;NA;0;-0.095522133;0.009124478;2.417909854;2.32238772;0.039874547
CZC;crab;91.68437579;male;NA;NA;0;-0.030458122;0.000927697;2.352845842;2.32238772;0.07144634
CZC;crab;102.3229105;male;55;55;1;-0.18618334;0.034664236;2.50857106;2.32238772;0.086700423
CZD;crab;93.51481776;male;NA;NA;0;-0.130678039;0.01707675;2.45306576;2.32238772;0.103586924
CZC;crab;86.58552307;female;NA;NA;0;0.125488078;0.015747258;2.197224577;2.322712656;0.081965389
CZC;crab;86.58552307;female;8;9;1;-0.170492797;0.029067794;2.493205453;2.322712656;0.081965389
CZC;wave;86.58552307;female;NA;NA;0;1.293093239;1.672090124;1.029619417;2.322712656;0.081965389
CZC;wave;86.58552307;female;NA;NA;0;0.911725682;0.831243719;1.410986974;2.322712656;0.081965389
CZA;crab;212.8132799;female;NA;NA;0;0.038011553;0.001444878;2.287471455;2.325483008;0.060640059
CZA;crab;212.8132799;female;NA;NA;0;-0.241771383;0.058453402;2.567254391;2.325483008;0.060640059
CZD;crab;45.9830148;female;NA;NA;0;-0.071640923;0.005132422;2.397895273;2.32625435;0.103805646
CZD;crab;45.9830148;female;18;35;1;-0.116092685;0.013477512;2.442347035;2.32625435;0.103805646
CZD;wave;45.9830148;female;NA;NA;0;1.227642061;1.507105031;1.098612289;2.32625435;0.103805646
CZC;crab;106.8831683;female;33;33;1;0.017273396;0.00029837;2.312535424;2.32980882;0.064781277
CZC;wave;106.8831683;female;7;7;1;0.782246311;0.611909291;1.547562509;2.32980882;0.064781277
CZC;wave;106.8831683;female;5.5;6;1;0.681150194;0.463965587;1.648658626;2.32980882;0.064781277
CZA;crab;216.0907397;male;NA;NA;0;-0.178501225;0.031862688;2.508701486;2.33020026;0.04053439
CZA;crab;210.2715417;male;NA;NA;0;0.087507005;0.007657476;2.242693255;2.33020026;0.073142485
CZB;crab;70.47284673;male;112;112;1;0.465201607;0.216412535;1.866942288;2.332143895;-0.054822263
CZC;crab;148.0205744;male;0;0;1;1.040402777;1.082437937;1.291741119;2.332143895;-0.048225612
CZC;crab;11.67136372;male;7;7;1;0.986337022;0.972860721;1.345806873;2.332143895;-0.051950134
CZC;crab;14.36370248;male;6;6;1;0.558821795;0.312281798;1.773322101;2.332143895;-0.063647249
CZC;crab;30.33795945;male;17;17;1;0.756322865;0.572024276;1.575821031;2.332143895;-0.081845712
CZC;crab;72.74696417;male;43;43;1;-0.070128305;0.004917979;2.4022722;2.332143895;0.032545775
CZC;crab;100.0847579;male;88;88;1;-0.011087359;0.00012293;2.343231254;2.332143895;0.079972257
CZC;crab;100.9825878;male;NA;NA;0;-0.270962945;0.073420917;2.60310684;2.332143895;0.04527721
CZC;crab;102.6766326;male;5.333333333;8;1;0.334610939;0.111964481;1.997532956;2.332143895;0.043490272
CZC;crab;66.68531314;male;12.33333333;20;1;0.146355607;0.021419964;2.185788288;2.332143895;0.048051413
CZC;crab;67.11085442;male;36;36;1;0.082746096;0.006846916;2.2493978;2.332143895;0.019735847
CZD;crab;41.41396179;male;NA;NA;0;1.156270509;1.33696149;1.175873386;2.332143895;-0.07529584
CZD;crab;60.30968912;male;NA;NA;0;1.191624187;1.419968204;1.140519708;2.332143895;-0.079087121
CZD;crab;125.5849609;male;NA;NA;0;-0.230090653;0.052941708;2.562234548;2.332143895;0.006964042
CZD;crab;138.2447841;male;NA;NA;0;-0.08376917;0.007017274;2.415913065;2.332143895;0.001744795
CZD;crab;216.028872;male;18.5;34;1;0.174525644;0.0304592;2.157618252;2.332143895;-0.025573705
CZD;crab;101.8186606;female;NA;NA;0;-0.168765693;0.028481859;2.501435952;2.332670259;0.093326133
CZD;wave;101.8186606;female;NA;NA;0;0.851065718;0.724312856;1.481604541;2.332670259;0.093326133
CZA;crab;203.7411138;female;NA;NA;0;-0.026167044;0.000684714;2.358965426;2.332798382;0.06643555
CZA;crab;203.7411138;female;NA;NA;0;-0.154605148;0.023902752;2.48740353;2.332798382;0.06643555
CZA;wave;203.7411138;female;NA;NA;0;1.14495496;1.310921859;1.187843422;2.332798382;0.06643555
CZA;wave;203.7411138;female;11.33333333;14;1;1.141910817;1.303960314;1.190887565;2.332798382;0.06643555
CZA;crab;347.6059042;male;20;38;1;1.187022225;1.409021763;1.147061535;2.33408376;-0.077099207
CZB;crab;88.55267313;female;NA;NA;0;-0.107932031;0.011649323;2.442347035;2.334415005;0.023005999
CZB;crab;88.55267313;female;51;51;1;-0.167020947;0.027895997;2.501435952;2.334415005;0.023005999
CZB;wave;88.55267313;female;NA;NA;0;1.081652036;1.169971127;1.252762968;2.334415005;0.023005999
CZB;wave;88.55267313;female;4;4;1;0.745179799;0.555292934;1.589235205;2.334415005;0.023005999
CZB;crab;100.8948283;female;NA;NA;0;0.042986564;0.001847845;2.292534757;2.335521321;0.040496597
CZB;crab;100.8948283;female;NA;NA;0;-0.115483777;0.013336503;2.451005098;2.335521321;0.040496597
CZB;wave;100.8948283;female;NA;NA;0;0.974544768;0.949737505;1.360976553;2.335521321;0.040496597
CZB;wave;100.8948283;female;69;69;1;0.787958813;0.62087909;1.547562509;2.335521321;0.040496597
CZA;crab;208.2860051;male;NA;NA;0;-0.026709149;0.000713379;2.364661386;2.337952237;0.04154393
CZB;crab;65.08117683;male;8;9;1;0.750662137;0.563493644;1.591143669;2.341805806;-0.042661694
CZB;crab;81.70664595;male;44;81;1;-0.153321946;0.023507619;2.495127752;2.341805806;0.061093133
CZB;crab;106.4436682;male;55;55;1;0.045918773;0.002108534;2.295887033;2.341805806;0.063654487
CZB;crab;156.060543;male;8.5;9;1;0.340511137;0.115947834;2.001294669;2.341805806;-0.007316949
CZB;crab;44.37189255;male;29;29;1;0.730514911;0.533652035;1.611290896;2.341805806;-0.055667258
CZB;crab;68.18466103;male;NA;NA;1;0.89805933;0.806510561;1.443746476;2.341805806;-0.051591333
CZB;crab;69.72095532;male;168;168;1;-0.027916724;0.000779343;2.36972253;2.341805806;0.024173215
CZB;crab;70.47284673;male;60;137;1;0.474863518;0.22549536;1.866942288;2.341805806;-0.054822263
CZC;crab;144.2990493;male;16;16;1;0.869764547;0.756490367;1.472041259;2.341805806;-0.046114408
CZC;crab;151.0063164;male;129;129;1;0.434813484;0.189062766;1.906992322;2.341805806;-0.028724918
CZC;crab;19.53627553;male;NA;NA;0;0.880492212;0.775266535;1.461313594;2.341805806;-0.096600154
CZC;crab;102.2387037;male;17;17;1;0.12321041;0.015180805;2.218595396;2.341805806;0.056585551
CZC;crab;106.1788188;male;NA;NA;0;-0.015919633;0.000253435;2.357725439;2.341805806;0.050578293
CZC;crab;68.33187593;male;155;155;1;-0.180261698;0.03249428;2.522067504;2.341805806;0.033608185
CZD;crab;73.93296339;male;5;5;1;1.269801147;1.612394953;1.072004659;2.341805806;-0.122309489
CZD;crab;134.8726799;male;NA;NA;0;-0.05784679;0.003346251;2.399652596;2.341805806;0.046808582
CZA;crab;130.7772024;female;NA;NA;0;0.005846832;3.42e-05;2.336019869;2.341866701;-0.017861185
CZA;crab;130.7772024;female;70.66666667;210;1;-0.164475229;0.027052101;2.506341931;2.341866701;-0.017861185
CZA;wave;130.7772024;female;4.166666667;7;1;0.813638844;0.662008169;1.528227857;2.341866701;-0.017861185
CZD;crab;162.2785308;female;NA;NA;0;-0.018620639;0.000346728;2.360854001;2.342233362;0.057443606
CZD;crab;162.2785308;female;NA;NA;0;-0.191463452;0.036658253;2.533696814;2.342233362;0.057443606
CZD;wave;162.2785308;female;27;27;1;1.277522625;1.632064057;1.064710737;2.342233362;0.057443606
CZD;wave;162.2785308;female;NA;NA;0;1.21083125;1.466112317;1.131402111;2.342233362;0.057443606
CZA;crab;243.1951217;male;NA;NA;0;-0.09555254;0.009130288;2.438319422;2.342766883;0.025543181
CZA;crab;241.946147;male;3.5;4;1;-0.140295873;0.019682932;2.484982142;2.344686269;0.06938525
CZB;crab;106.6748098;female;27;27;1;0.016113827;0.000259655;2.332143895;2.348257723;0.076267873
CZA;crab;234.3316088;male;NA;NA;0;-0.250935938;0.062968845;2.599449963;2.348514025;-0.001032625
CZD;wave;57.90341078;female;NA;NA;0;0.844843223;0.713760071;1.504077397;2.348920619;-0.041648599
CZA;crab;207.3165913;female;49;49;1;-0.094877022;0.009001649;2.444084655;2.349207633;0.076742569
CZD;crab;122.3018344;female;NA;NA;0;-0.066068265;0.004365016;2.415913778;2.349845513;0.157738955
CZD;crab;122.3018344;female;NA;NA;0;-0.143359939;0.020552072;2.493205453;2.349845513;0.157738955
CZD;wave;122.3018344;female;NA;NA;0;1.394334068;1.944167494;0.955511445;2.349845513;0.157738955
CZD;wave;122.3018344;female;2;2;1;0.963551152;0.928430823;1.386294361;2.349845513;0.157738955
CZC;crab;98.75726077;female;30;30;1;0.098699255;0.009741543;2.251291799;2.349991054;0.065620439
CZC;crab;98.75726077;female;55;55;1;-0.274677538;0.07544775;2.624668592;2.349991054;0.065620439
CZC;wave;98.75726077;female;NA;NA;0;1.356739281;1.840741476;0.993251773;2.349991054;0.065620439
CZC;wave;98.75726077;female;24;34;1;0.462921405;0.214296227;1.887069649;2.349991054;0.065620439
CZB;crab;78.74215197;male;NA;NA;0;0.145171624;0.0210748;2.206203634;2.351375257;0.07072684
CZB;crab;105.2006847;male;24;29;1;0.003141844;9.87e-06;2.348233413;2.351375257;0.046752757
CZB;crab;24.564937;male;NA;NA;0;0.581255986;0.337858521;1.770119271;2.351375257;-0.028980445
CZB;crab;0.902534402;male;34;34;1;0.780713108;0.609512957;1.570662149;2.351375257;0.012649694
CZB;crab;107.4724194;male;61;61;1;0.090118117;0.008121275;2.26125714;2.351375257;-0.003528612
CZC;crab;51.11211181;male;12;12;1;0.17173164;0.029491756;2.179643617;2.351375257;-0.019718035
CZC;crab;98.98702499;male;38;38;1;-0.071012069;0.005042714;2.422387326;2.351375257;0.069875659
CZC;crab;106.2691235;male;68;68;1;0.072761467;0.005294231;2.27861379;2.351375257;0.051441759
CZC;crab;107.9687851;male;32;32;1;-0.138225117;0.019106183;2.489600374;2.351375257;0.07297047
CZD;crab;47.47549267;male;NA;NA;0;0.643273552;0.413800863;1.708101705;2.351375257;-0.082187367
CZD;crab;184.9506898;male;NA;NA;0;1.228629463;1.509530358;1.122745794;2.351375257;-0.085860076
CZB;crab;183.977783;female;54;54;1;-0.036481437;0.001330895;2.388762789;2.352281352;0.033797455
CZB;crab;183.977783;female;NA;NA;0;-0.036481437;0.001330895;2.388762789;2.352281352;0.033797455
CZB;wave;183.977783;female;NA;NA;0;1.099518384;1.208940676;1.252762968;2.352281352;0.033797455
CZB;wave;183.977783;female;3;3;1;1.017280286;1.034859179;1.335001067;2.352281352;0.033797455
CZA;crab;269.788073;male;NA;NA;0;-0.071823238;0.005158577;2.424150423;2.352327185;0.044158286
CZA;crab;322.390273;male;NA;NA;0;1.235951736;1.527576694;1.116375449;2.352327185;-0.049746283
CZA;wave;230.8088317;female;3;4;1;0.823300454;0.677823638;1.530394705;2.353695159;0.091408233
CZC;crab;57.43394914;female;NA;NA;0;-0.016252074;0.00026413;2.370243741;2.353991668;0.027306833
CZC;crab;57.43394914;female;NA;NA;0;-0.130914982;0.017138733;2.48490665;2.353991668;0.027306833
CZC;wave;57.43394914;female;2;2;1;1.190840858;1.418101949;1.16315081;2.353991668;0.027306833
CZC;wave;57.43394914;female;9.5;13;1;0.613525493;0.37641353;1.740466175;2.353991668;0.027306833
CZD;crab;148.7182995;female;NA;NA;0;-0.07672813;0.005887206;2.433613355;2.356885226;0.072459823
CZD;wave;148.7182995;female;18;18;1;1.363633453;1.859496193;0.993251773;2.356885226;0.072459823
CZD;wave;148.7182995;female;NA;NA;0;1.258272937;1.583250784;1.098612289;2.356885226;0.072459823
CZA;crab;219.7128624;female;NA;NA;0;-0.140993395;0.019879137;2.498973907;2.357980512;0.042241982
CZA;wave;219.7128624;female;4.5;5;1;0.772835293;0.597274389;1.58514522;2.357980512;0.042241982
CZA;crab;268.4235332;male;18.66666667;45;1;-0.152521105;0.023262688;2.510540905;2.3580198;0.068000603
CZA;crab;235.6310664;male;NA;NA;0;-0.223205314;0.049820612;2.583115474;2.35991016;0.055274672
CZA;crab;327.9631485;male;NA;NA;0;0.984739305;0.969711499;1.375170854;2.35991016;-0.053917417
CZD;crab;162.7312276;female;NA;NA;0;-0.000411721;1.7e-07;2.360854001;2.360442281;-0.026168394
CZD;crab;162.7312276;female;NA;NA;0;-0.099146561;0.009830041;2.459588842;2.360442281;-0.026168394
CZD;wave;162.7312276;female;NA;NA;0;1.367190508;1.869209884;0.993251773;2.360442281;-0.026168394
CZD;wave;162.7312276;female;NA;NA;0;1.229040169;1.510539737;1.131402111;2.360442281;-0.026168394
CZB;crab;205.34155;male;13;23;1;0.662375785;0.43874168;1.698478216;2.360854001;-0.084405688
CZB;crab;69.4096107;male;27.66666667;37;1;0.945187838;0.893380048;1.415666164;2.360854001;-0.053138326
CZC;crab;126.1753144;male;NA;NA;0;1.1655229;1.358443631;1.195331101;2.360854001;-0.048211022
CZC;crab;147.7250848;male;19;19;1;0.75192248;0.565387416;1.608931521;2.360854001;-0.016636296
CZC;crab;27.61910133;male;NA;NA;0;1.106455697;1.224244209;1.254398304;2.360854001;-0.110467783
CZC;crab;40.93971095;male;NA;NA;0;0.943855972;0.890864096;1.416998029;2.360854001;-0.067229243
CZC;crab;59.83087349;male;27;27;1;0.00340136;1.16e-05;2.357452641;2.360854001;0.010492741
CZC;crab;68.48457247;male;101;101;1;0.006134666;3.76e-05;2.354719335;2.360854001;0.054657724
CZD;crab;26.0787118;male;NA;NA;0;1.27185974;1.617627199;1.088994261;2.360854001;-0.122136564
CZD;crab;167.5121093;male;8;8;1;0.181501923;0.032942948;2.179352078;2.360854001;-0.015210507
CZD;crab;133.7237668;female;NA;NA;0;0.000237815;5.66e-08;2.360854001;2.361091816;0.103720481
CZD;crab;133.7237668;female;NA;NA;0;-0.027670973;0.000765683;2.388762789;2.361091816;0.103720481
CZD;wave;133.7237668;female;NA;NA;0;0.950104843;0.902699212;1.410986974;2.361091816;0.103720481
CZC;crab;97.52473453;female;NA;NA;0;0.175470611;0.030789935;2.186051277;2.361521887;0.110648091
CZC;crab;97.52473453;female;NA;NA;0;-0.277535442;0.077025922;2.63905733;2.361521887;0.110648091
CZC;wave;97.52473453;female;20;20;1;1.29681115;1.68171916;1.064710737;2.361521887;0.110648091
CZC;wave;97.52473453;female;NA;NA;0;1.198371078;1.43609324;1.16315081;2.361521887;0.110648091
